Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Andre Iguodala,MIA,vs.BOS,01/06/2021,L,21,9,3,5,60.0,3,5,60.0,0,0,-,0,1,1,1,0,0,0,0,-11
Payton Pritchard,BOS,@MIA,01/06/2021,W,20,6,3,10,30.0,0,4,0.0,0,0,-,4,2,6,4,0,0,0,3,7
Grant Williams,BOS,@MIA,01/06/2021,W,28,5,2,7,28.6,1,2,50.0,0,0,-,3,3,6,1,2,1,1,2,9
Robert Williams III,BOS,@MIA,01/06/2021,W,15,8,3,3,100,0,0,-,2,2,100,0,4,4,0,1,1,1,1,4
Carsen Edwards,BOS,@MIA,01/06/2021,W,10,4,2,4,50.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,3
Daniel Theis,BOS,@MIA,01/06/2021,W,28,13,6,11,54.5,1,4,25.0,0,0,-,2,3,5,1,0,1,1,1,-4
Semi Ojeleye,BOS,@MIA,01/06/2021,W,13,5,2,6,33.3,1,3,33.3,0,0,-,3,1,4,0,0,0,0,1,1
Jayson Tatum,BOS,@MIA,01/06/2021,W,38,27,10,21,47.6,5,8,62.5,2,2,100,0,5,5,4,1,0,2,4,7
Jaylen Brown,BOS,@MIA,01/06/2021,W,37,21,8,23,34.8,3,9,33.3,2,2,100,1,11,12,5,2,2,1,4,-7
Marcus Smart,BOS,@MIA,01/06/2021,W,32,9,3,10,30.0,1,3,33.3,2,2,100,1,3,4,6,1,0,0,5,-6
Reggie Perry,BKN,vs.UTA,01/05/2021,W,7,5,2,4,50.0,0,1,0.0,1,1,100,0,5,5,1,0,0,3,3,7
Mike Conley,UTA,@BKN,01/05/2021,L,27,8,3,10,30.0,2,5,40.0,0,2,0.0,2,1,3,5,1,0,2,1,-10
Derrick Favors,UTA,@BKN,01/05/2021,L,13,2,1,1,100,0,0,-,0,0,-,0,4,4,0,0,1,0,3,-12
Chris Chiozza,BKN,vs.UTA,01/05/2021,W,6,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,1,0,0,5
Rudy Gobert,UTA,@BKN,01/05/2021,L,27,10,3,10,30.0,0,0,-,4,5,80.0,6,5,11,3,0,2,0,1,-13
Jordan Clarkson,UTA,@BKN,01/05/2021,L,20,12,5,13,38.5,2,5,40.0,0,0,-,1,1,2,0,2,0,4,0,-12
Joe Ingles,UTA,@BKN,01/05/2021,L,23,7,2,6,33.3,1,2,50.0,2,2,100,0,3,3,2,0,0,2,3,-10
Royce O'Neale,UTA,@BKN,01/05/2021,L,25,10,4,7,57.1,2,5,40.0,0,0,-,0,5,5,0,0,0,1,3,-22
Georges Niang,UTA,@BKN,01/05/2021,L,7,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,0,0
Shaquille Harrison,UTA,@BKN,01/05/2021,L,7,3,1,2,50.0,0,0,-,1,2,50.0,0,1,1,0,1,0,0,0,-7
Donovan Mitchell,UTA,@BKN,01/05/2021,L,30,31,10,22,45.5,3,8,37.5,8,10,80.0,0,4,4,4,0,0,3,3,-24
Udoka Azubuike,UTA,@BKN,01/05/2021,L,8,2,0,0,-,0,0,-,2,4,50.0,0,2,2,0,1,0,0,1,-7
Miye Oni,UTA,@BKN,01/05/2021,L,11,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,1,-8
Elijah Hughes,UTA,@BKN,01/05/2021,L,8,5,2,6,33.3,1,4,25.0,0,0,-,0,2,2,0,0,0,2,0,-7
Trent Forrest,UTA,@BKN,01/05/2021,L,8,2,0,0,-,0,0,-,2,2,100,0,0,0,1,1,0,0,1,-7
Jeff Green,BKN,vs.UTA,01/05/2021,W,19,2,1,3,33.3,0,1,0.0,0,0,-,0,5,5,0,0,0,0,3,11
DeAndre Jordan,BKN,vs.UTA,01/05/2021,W,9,5,2,2,100,0,0,-,1,1,100,2,2,4,1,0,1,1,5,5
Kyrie Irving,BKN,vs.UTA,01/05/2021,W,30,29,12,19,63.2,5,7,71.4,0,0,-,0,6,6,5,3,0,2,3,22
Joe Harris,BKN,vs.UTA,01/05/2021,W,23,10,4,7,57.1,2,4,50.0,0,0,-,0,0,0,1,1,0,2,0,13
Tyler Johnson,BKN,vs.UTA,01/05/2021,W,18,6,2,5,40.0,2,4,50.0,0,0,-,0,1,1,7,2,0,0,1,3
Caris LeVert,BKN,vs.UTA,01/05/2021,W,21,24,9,18,50.0,2,5,40.0,4,4,100,0,1,1,5,2,0,2,1,14
Taurean Prince,BKN,vs.UTA,01/05/2021,W,20,8,3,9,33.3,1,5,20.0,1,1,100,0,0,0,2,0,1,0,2,13
Timothe Luwawu-Cabarrot,BKN,vs.UTA,01/05/2021,W,24,11,5,9,55.6,1,5,20.0,0,0,-,0,3,3,1,0,0,1,2,4
Jarrett Allen,BKN,vs.UTA,01/05/2021,W,32,19,8,9,88.9,0,0,-,3,7,42.9,5,13,18,1,3,2,0,1,20
Bruce Brown,BKN,vs.UTA,01/05/2021,W,23,6,3,5,60.0,0,1,0.0,0,0,-,0,6,6,5,0,0,1,1,20
Landry Shamet,BKN,vs.UTA,01/05/2021,W,7,5,1,3,33.3,1,3,33.3,2,2,100,0,1,1,1,0,0,0,0,7
Bojan Bogdanovic,UTA,@BKN,01/05/2021,L,27,4,2,7,28.6,0,3,0.0,0,0,-,0,2,2,1,0,0,0,1,-21
Rudy Gay,SAS,@LAC,01/05/2021,W,25,16,6,11,54.5,3,5,60.0,1,2,50.0,1,6,7,1,0,0,1,0,11
DeMar DeRozan,SAS,@LAC,01/05/2021,W,29,6,3,9,33.3,0,0,-,0,0,-,1,4,5,6,0,1,2,3,-20
Patty Mills,SAS,@LAC,01/05/2021,W,29,27,8,16,50.0,8,12,66.7,3,4,75.0,0,1,1,1,1,0,1,0,6
Dejounte Murray,SAS,@LAC,01/05/2021,W,37,21,9,18,50.0,2,5,40.0,1,1,100,2,3,5,5,2,0,2,2,8
Jakob Poeltl,SAS,@LAC,01/05/2021,W,19,2,1,1,100,0,0,-,0,0,-,1,5,6,3,2,0,2,0,7
Lonnie Walker IV,SAS,@LAC,01/05/2021,W,30,9,3,9,33.3,1,5,20.0,2,3,66.7,0,1,1,1,2,1,1,2,-10
Keldon Johnson,SAS,@LAC,01/05/2021,W,30,9,4,11,36.4,1,3,33.3,0,0,-,4,7,11,4,0,1,0,4,-14
Devin Vassell,SAS,@LAC,01/05/2021,W,17,12,4,5,80.0,3,4,75.0,1,1,100,0,2,2,0,1,0,0,2,11
Lou Williams,LAC,vs.SAS,01/05/2021,L,21,15,5,13,38.5,2,5,40.0,3,3,100,0,2,2,2,1,0,1,2,11
Terance Mann,LAC,vs.SAS,01/05/2021,L,9,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,0,0,1,1,1,-20
Serge Ibaka,LAC,vs.SAS,01/05/2021,L,25,3,1,7,14.3,0,2,0.0,1,2,50.0,1,4,5,1,1,2,1,1,10
Nicolas Batum,LAC,vs.SAS,01/05/2021,L,36,21,8,12,66.7,2,5,40.0,3,3,100,1,8,9,3,1,1,2,2,17
Patrick Beverley,LAC,vs.SAS,01/05/2021,L,33,20,7,10,70.0,6,9,66.7,0,0,-,1,7,8,8,0,2,1,5,8
Patrick Patterson,LAC,vs.SAS,01/05/2021,L,7,5,2,2,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,6
Kawhi Leonard,LAC,vs.SAS,01/05/2021,L,37,30,13,22,59.1,1,3,33.3,3,3,100,2,1,3,10,2,1,0,1,14
Reggie Jackson,LAC,vs.SAS,01/05/2021,L,16,8,3,7,42.9,2,4,50.0,0,0,-,0,1,1,1,0,0,2,3,-13
Ivica Zubac,LAC,vs.SAS,01/05/2021,L,19,2,1,1,100,0,0,-,0,0,-,1,7,8,0,1,0,2,0,-7
Luke Kennard,LAC,vs.SAS,01/05/2021,L,38,9,3,10,30.0,1,5,20.0,2,2,100,1,5,6,4,0,0,3,1,2
Amir Coffey,LAC,vs.SAS,01/05/2021,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
LaMarcus Aldridge,SAS,@LAC,01/05/2021,W,25,14,6,16,37.5,2,6,33.3,0,0,-,2,4,6,2,1,0,1,0,-6
Robert Covington,POR,vs.CHI,01/05/2021,L,37,14,5,10,50.0,4,9,44.4,0,0,-,1,5,6,1,1,1,0,5,6
CJ McCollum,POR,vs.CHI,01/05/2021,L,36,26,10,21,47.6,6,14,42.9,0,0,-,0,5,5,4,3,0,5,3,7
Damian Lillard,POR,vs.CHI,01/05/2021,L,37,24,6,17,35.3,3,11,27.3,9,11,81.8,0,5,5,9,0,0,0,1,5
Enes Kanter,POR,vs.CHI,01/05/2021,L,16,2,1,3,33.3,0,0,-,0,0,-,3,7,10,2,0,0,1,1,-2
Carmelo Anthony,POR,vs.CHI,01/05/2021,L,28,12,4,9,44.4,4,6,66.7,0,0,-,0,4,4,0,1,0,2,1,-2
Patrick Williams,CHI,@POR,01/05/2021,W,25,14,5,8,62.5,2,2,100,2,2,100,1,2,3,1,0,0,2,2,-4
Daniel Gafford,CHI,@POR,01/05/2021,W,10,2,1,2,50.0,0,0,-,0,0,-,2,0,2,0,0,1,0,1,-3
Coby White,CHI,@POR,01/05/2021,W,39,21,8,19,42.1,2,7,28.6,3,4,75.0,2,8,10,5,0,0,2,2,-1
Wendell Carter Jr.,CHI,@POR,01/05/2021,W,25,13,4,9,44.4,0,2,0.0,5,6,83.3,2,1,3,5,1,1,1,5,1
Denzel Valentine,CHI,@POR,01/05/2021,W,19,0,0,3,0.0,0,2,0.0,0,0,-,0,8,8,2,1,0,1,0,6
Zach LaVine,CHI,@POR,01/05/2021,W,43,18,6,18,33.3,3,10,30.0,3,3,100,0,4,4,9,0,2,4,2,0
Otto Porter Jr.,CHI,@POR,01/05/2021,W,28,19,7,14,50.0,4,7,57.1,1,2,50.0,2,11,13,1,0,0,0,2,3
Garrett Temple,CHI,@POR,01/05/2021,W,28,14,5,10,50.0,4,9,44.4,0,0,-,0,1,1,0,3,1,2,1,0
Thaddeus Young,CHI,@POR,01/05/2021,W,23,10,4,8,50.0,1,2,50.0,1,1,100,2,6,8,4,0,0,3,4,-1
Jusuf Nurkic,POR,vs.CHI,01/05/2021,L,28,12,6,15,40.0,0,2,0.0,0,0,-,3,8,11,6,0,1,1,4,3
Derrick Jones Jr.,POR,vs.CHI,01/05/2021,L,31,5,2,7,28.6,0,3,0.0,1,4,25.0,2,1,3,1,3,1,1,0,-2
Harry Giles III,POR,vs.CHI,01/05/2021,L,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2
Anfernee Simons,POR,vs.CHI,01/05/2021,L,5,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-6
Gary Trent Jr.,POR,vs.CHI,01/05/2021,L,19,13,5,10,50.0,2,5,40.0,1,2,50.0,1,0,1,0,0,0,1,1,1
Jake Layman,MIN,@DEN,01/05/2021,L,14,7,2,3,66.7,1,2,50.0,2,2,100,0,1,1,1,0,1,1,3,-9
PJ Dozier,DEN,vs.MIN,01/05/2021,W,16,3,1,3,33.3,0,1,0.0,1,2,50.0,0,5,5,1,0,1,2,3,-2
Monte Morris,DEN,vs.MIN,01/05/2021,W,25,4,1,3,33.3,1,3,33.3,1,4,25.0,1,0,1,2,3,0,0,0,4
Naz Reid,MIN,@DEN,01/05/2021,L,10,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,2,5,-13
Anthony Edwards,MIN,@DEN,01/05/2021,L,26,15,6,19,31.6,1,7,14.3,2,2,100,1,2,3,1,0,0,3,1,-11
Jamal Murray,DEN,vs.MIN,01/05/2021,W,32,13,3,7,42.9,1,4,25.0,6,6,100,0,1,1,3,0,0,2,4,7
Will Barton,DEN,vs.MIN,01/05/2021,W,36,20,7,14,50.0,2,7,28.6,4,6,66.7,0,7,7,3,2,0,2,2,11
Facundo Campazzo,DEN,vs.MIN,01/05/2021,W,26,11,3,7,42.9,0,3,0.0,5,7,71.4,0,1,1,2,0,0,0,4,5
Gary Harris,DEN,vs.MIN,01/05/2021,W,33,10,4,8,50.0,0,1,0.0,2,2,100,1,2,3,3,1,0,1,2,6
D'Angelo Russell,MIN,@DEN,01/05/2021,L,37,33,10,21,47.6,4,9,44.4,9,10,90.0,0,3,3,11,2,0,3,3,1
Malik Beasley,MIN,@DEN,01/05/2021,L,38,15,5,16,31.3,0,6,0.0,5,5,100,2,4,6,4,0,0,1,1,1
Nikola Jokic,DEN,vs.MIN,01/05/2021,W,37,35,12,20,60.0,1,1,100,10,12,83.3,5,10,15,6,3,1,4,5,13
Jarrett Culver,MIN,@DEN,01/05/2021,L,22,4,2,5,40.0,0,1,0.0,0,0,-,1,5,6,1,0,0,2,2,6
Jarred Vanderbilt,MIN,@DEN,01/05/2021,L,23,11,4,5,80.0,0,0,-,3,7,42.9,1,4,5,2,3,2,0,4,9
Juancho Hernangomez,MIN,@DEN,01/05/2021,L,34,25,10,14,71.4,5,8,62.5,0,1,0.0,3,5,8,2,2,1,0,3,3
Ed Davis,MIN,@DEN,01/05/2021,L,14,4,2,3,66.7,0,0,-,0,0,-,2,4,6,0,0,0,0,4,-4
R.J. Hampton,DEN,vs.MIN,01/05/2021,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
JaMychal Green,DEN,vs.MIN,01/05/2021,W,20,17,5,8,62.5,3,3,100,4,6,66.7,1,5,6,1,0,0,1,3,-3
Paul Millsap,DEN,vs.MIN,01/05/2021,W,16,10,5,9,55.6,0,2,0.0,0,0,-,2,1,3,1,0,0,2,4,-2
Ricky Rubio,MIN,@DEN,01/05/2021,L,21,0,0,3,0.0,0,1,0.0,0,0,-,0,4,4,2,1,0,2,5,-18
Desmond Bane,MEM,vs.LAL,01/05/2021,L,25,7,3,8,37.5,1,4,25.0,0,0,-,0,3,3,1,1,0,2,1,12
Xavier Tillman,MEM,vs.LAL,01/05/2021,L,18,8,3,8,37.5,0,1,0.0,2,2,100,0,2,2,0,1,0,1,0,9
Brandon Clarke,MEM,vs.LAL,01/05/2021,L,29,12,5,11,45.5,1,2,50.0,1,2,50.0,1,2,3,1,3,1,0,2,-10
De'Anthony Melton,MEM,vs.LAL,01/05/2021,L,16,5,2,6,33.3,1,3,33.3,0,0,-,0,2,2,5,1,1,2,3,12
Grayson Allen,MEM,vs.LAL,01/05/2021,L,16,3,1,2,50.0,1,2,50.0,0,0,-,0,3,3,2,0,0,0,1,15
Dillon Brooks,MEM,vs.LAL,01/05/2021,L,29,13,5,13,38.5,3,5,60.0,0,1,0.0,1,4,5,2,2,0,0,3,-16
Tyus Jones,MEM,vs.LAL,01/05/2021,L,32,8,3,8,37.5,1,4,25.0,1,2,50.0,0,0,0,8,2,1,1,0,-17
Kyle Anderson,MEM,vs.LAL,01/05/2021,L,29,10,4,10,40.0,1,3,33.3,1,1,100,0,5,5,2,1,0,1,0,-17
Gorgui Dieng,MEM,vs.LAL,01/05/2021,L,22,13,6,8,75.0,1,1,100,0,0,-,1,3,4,1,2,0,2,3,8
Jonas Valanciunas,MEM,vs.LAL,01/05/2021,L,26,13,4,13,30.8,0,1,0.0,5,5,100,2,9,11,2,1,1,4,1,-10
Talen Horton-Tucker,LAL,@MEM,01/05/2021,W,22,4,2,5,40.0,0,1,0.0,0,0,-,0,2,2,2,1,1,0,2,-21
Montrezl Harrell,LAL,@MEM,01/05/2021,W,20,9,4,9,44.4,0,1,0.0,1,1,100,3,4,7,1,1,0,1,2,-13
Dennis Schroder,LAL,@MEM,01/05/2021,W,36,12,5,15,33.3,1,4,25.0,1,1,100,0,2,2,6,0,0,4,0,-1
Anthony Davis,LAL,@MEM,01/05/2021,W,34,26,10,20,50.0,4,10,40.0,2,3,66.7,0,10,10,4,3,3,4,0,12
Markieff Morris,LAL,@MEM,01/05/2021,W,14,5,2,6,33.3,1,3,33.3,0,0,-,2,4,6,1,0,0,0,3,-10
Wesley Matthews,LAL,@MEM,01/05/2021,W,30,4,1,4,25.0,1,4,25.0,1,1,100,1,2,3,1,0,1,0,0,-8
Marc Gasol,LAL,@MEM,01/05/2021,W,19,3,1,3,33.3,1,2,50.0,0,0,-,0,4,4,2,1,2,1,5,11
LeBron James,LAL,@MEM,01/05/2021,W,34,26,11,20,55.0,1,4,25.0,3,3,100,2,10,12,7,1,1,6,0,20
Kyle Kuzma,LAL,@MEM,01/05/2021,W,30,5,2,5,40.0,0,2,0.0,1,2,50.0,1,5,6,0,0,0,1,2,21
Damion Lee,GSW,vs.SAC,01/04/2021,W,20,3,1,3,33.3,1,3,33.3,0,0,-,0,6,6,3,0,0,0,2,10
De'Aaron Fox,SAC,@GSW,01/04/2021,L,31,18,7,17,41.2,2,4,50.0,2,4,50.0,0,4,4,7,3,1,3,3,-15
Jordan Poole,GSW,vs.SAC,01/04/2021,W,8,8,3,5,60.0,2,3,66.7,0,0,-,0,1,1,0,0,0,1,1,-1
Robert Woodard II,SAC,@GSW,01/04/2021,L,5,4,2,6,33.3,0,1,0.0,0,0,-,3,3,6,0,0,0,0,0,2
Kyle Guy,SAC,@GSW,01/04/2021,L,16,7,2,6,33.3,0,2,0.0,3,4,75.0,0,3,3,5,0,0,0,0,-3
Mychal Mulder,GSW,vs.SAC,01/04/2021,W,14,12,4,4,100,4,4,100,0,0,-,0,2,2,2,0,0,2,2,19
Eric Paschall,GSW,vs.SAC,01/04/2021,W,22,14,6,10,60.0,2,3,66.7,0,0,-,0,7,7,4,0,0,1,2,12
Andrew Wiggins,GSW,vs.SAC,01/04/2021,W,28,16,7,15,46.7,2,4,50.0,0,0,-,0,2,2,5,1,1,3,1,15
James Wiseman,GSW,vs.SAC,01/04/2021,W,17,10,5,9,55.6,0,1,0.0,0,1,0.0,1,4,5,1,0,2,1,2,4
Marvin Bagley III,SAC,@GSW,01/04/2021,L,24,5,2,9,22.2,0,2,0.0,1,3,33.3,3,6,9,0,0,0,3,3,-26
Stephen Curry,GSW,vs.SAC,01/04/2021,W,31,30,9,18,50.0,5,12,41.7,7,7,100,0,9,9,8,0,0,2,3,26
Draymond Green,GSW,vs.SAC,01/04/2021,W,21,5,1,3,33.3,1,2,50.0,2,2,100,0,5,5,5,2,0,1,3,13
Kent Bazemore,GSW,vs.SAC,01/04/2021,W,16,5,2,3,66.7,1,2,50.0,0,0,-,0,2,2,3,0,1,0,4,13
Kelly Oubre Jr.,GSW,vs.SAC,01/04/2021,W,26,18,6,13,46.2,4,6,66.7,2,2,100,1,2,3,2,1,2,0,2,21
Kevon Looney,GSW,vs.SAC,01/04/2021,W,12,11,5,6,83.3,0,0,-,1,2,50.0,1,2,3,2,0,0,0,3,19
Nico Mannion,GSW,vs.SAC,01/04/2021,W,8,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,2,0,0,0,1,-1
Harrison Barnes,SAC,@GSW,01/04/2021,L,30,18,5,12,41.7,1,5,20.0,7,8,87.5,1,8,9,1,1,0,0,0,-16
Glenn Robinson III,SAC,@GSW,01/04/2021,L,19,8,1,4,25.0,1,3,33.3,5,6,83.3,0,2,2,0,0,0,0,2,-14
Richaun Holmes,SAC,@GSW,01/04/2021,L,19,4,2,4,50.0,0,0,-,0,0,-,1,2,3,0,1,0,1,5,-10
Chimezie Metu,SAC,@GSW,01/04/2021,L,5,7,3,4,75.0,1,1,100,0,0,-,0,0,0,0,0,0,0,0,2
Justin James,SAC,@GSW,01/04/2021,L,8,4,2,3,66.7,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,1
Jahmi'us Ramsey,SAC,@GSW,01/04/2021,L,5,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,2
Hassan Whiteside,SAC,@GSW,01/04/2021,L,12,8,2,5,40.0,0,0,-,4,5,80.0,1,1,2,0,0,3,1,0,-9
Nemanja Bjelica,SAC,@GSW,01/04/2021,L,16,2,0,4,0.0,0,3,0.0,2,2,100,0,3,3,2,0,0,1,0,-18
Cory Joseph,SAC,@GSW,01/04/2021,L,22,8,2,3,66.7,1,1,100,3,4,75.0,2,3,5,4,0,1,3,5,-30
Brad Wanamaker,GSW,vs.SAC,01/04/2021,W,17,5,2,6,33.3,1,2,50.0,0,0,-,0,1,1,4,0,0,0,2,5
Buddy Hield,SAC,@GSW,01/04/2021,L,30,10,3,12,25.0,3,11,27.3,1,2,50.0,0,6,6,1,0,1,2,2,-21
Myles Turner,IND,@NOP,01/04/2021,W,23,17,7,11,63.6,2,3,66.7,1,2,50.0,0,2,2,0,1,3,1,6,-4
Steven Adams,NOP,vs.IND,01/04/2021,L,31,10,4,7,57.1,0,0,-,2,4,50.0,4,4,8,0,3,0,4,5,5
Zion Williamson,NOP,vs.IND,01/04/2021,L,35,24,9,19,47.4,0,0,-,6,8,75.0,4,6,10,2,1,1,3,2,18
Aaron Holiday,IND,@NOP,01/04/2021,W,20,3,1,5,20.0,1,4,25.0,0,0,-,0,2,2,0,0,0,0,2,-15
JJ Redick,NOP,vs.IND,01/04/2021,L,33,3,1,9,11.1,1,6,16.7,0,0,-,1,0,1,1,0,0,1,1,-1
Eric Bledsoe,NOP,vs.IND,01/04/2021,L,34,12,4,9,44.4,1,3,33.3,3,4,75.0,2,9,11,5,0,0,4,5,1
Brandon Ingram,NOP,vs.IND,01/04/2021,L,40,31,12,31,38.7,1,6,16.7,6,6,100,1,3,4,8,1,2,1,0,-4
Lonzo Ball,NOP,vs.IND,01/04/2021,L,38,18,7,11,63.6,4,6,66.7,0,0,-,0,6,6,6,0,0,4,5,0
Josh Hart,NOP,vs.IND,01/04/2021,L,29,3,1,5,20.0,0,2,0.0,1,1,100,1,9,10,3,0,0,0,0,-5
Jaxson Hayes,NOP,vs.IND,01/04/2021,L,14,9,4,5,80.0,0,0,-,1,1,100,2,3,5,0,0,1,1,1,-6
Nickeil Alexander-Walker,NOP,vs.IND,01/04/2021,L,11,6,2,5,40.0,2,4,50.0,0,0,-,1,1,2,1,0,0,0,1,-7
Justin Holiday,IND,@NOP,01/04/2021,W,45,9,3,9,33.3,3,6,50.0,0,0,-,3,4,7,5,1,1,3,5,9
Victor Oladipo,IND,@NOP,01/04/2021,W,36,25,8,17,47.1,5,11,45.5,4,6,66.7,0,5,5,6,2,0,2,1,6
Doug McDermott,IND,@NOP,01/04/2021,W,29,11,4,9,44.4,3,7,42.9,0,0,-,1,2,3,1,0,0,3,3,12
JaKarr Sampson,IND,@NOP,01/04/2021,W,9,7,2,3,66.7,0,1,0.0,3,3,100,0,1,1,0,0,1,0,2,-1
T.J. McConnell,IND,@NOP,01/04/2021,W,24,6,3,5,60.0,0,1,0.0,0,0,-,0,4,4,2,3,0,0,1,-1
Domantas Sabonis,IND,@NOP,01/04/2021,W,35,19,9,16,56.3,1,3,33.3,0,0,-,1,10,11,7,0,2,5,6,-13
Malcolm Brogdon,IND,@NOP,01/04/2021,W,46,21,8,18,44.4,4,9,44.4,1,2,50.0,0,7,7,11,3,1,0,1,7
Willie Cauley-Stein,DAL,@HOU,01/04/2021,W,24,15,5,7,71.4,0,0,-,5,6,83.3,2,5,7,2,1,1,0,4,18
Josh Richardson,DAL,@HOU,01/04/2021,W,31,15,4,10,40.0,2,7,28.6,5,5,100,1,0,1,0,1,0,1,6,15
Dorian Finney-Smith,DAL,@HOU,01/04/2021,W,33,9,3,8,37.5,2,5,40.0,1,1,100,1,3,4,1,1,1,1,3,22
Wes Iwundu,DAL,@HOU,01/04/2021,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-4
Maxi Kleber,DAL,@HOU,01/04/2021,W,18,0,0,1,0.0,0,1,0.0,0,0,-,2,7,9,3,0,0,1,5,16
Jalen Brunson,DAL,@HOU,01/04/2021,W,19,6,2,6,33.3,0,1,0.0,2,2,100,0,0,0,4,0,0,0,1,-6
Luka Doncic,DAL,@HOU,01/04/2021,W,38,33,12,25,48.0,3,10,30.0,6,6,100,2,14,16,11,0,0,8,3,28
P.J. Tucker,HOU,vs.DAL,01/04/2021,L,35,0,0,1,0.0,0,1,0.0,0,0,-,1,3,4,0,0,0,2,3,-18
Eric Gordon,HOU,vs.DAL,01/04/2021,L,26,20,5,12,41.7,4,10,40.0,6,6,100,1,4,5,2,1,1,1,2,5
James Harden,HOU,vs.DAL,01/04/2021,L,38,21,5,17,29.4,3,11,27.3,8,10,80.0,0,3,3,10,2,0,2,1,-24
John Wall,HOU,vs.DAL,01/04/2021,L,33,14,4,10,40.0,1,3,33.3,5,5,100,1,3,4,4,0,0,2,2,-8
Bruno Caboclo,HOU,vs.DAL,01/04/2021,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Christian Wood,HOU,vs.DAL,01/04/2021,L,33,23,8,15,53.3,0,5,0.0,7,8,87.5,1,6,7,0,1,1,3,3,-16
Sterling Brown,HOU,vs.DAL,01/04/2021,L,16,5,1,5,20.0,1,4,25.0,2,2,100,0,1,1,0,0,0,0,1,9
Jae'Sean Tate,HOU,vs.DAL,01/04/2021,L,25,8,3,6,50.0,1,1,100,1,1,100,2,4,6,0,0,0,1,3,1
Brodric Thomas,HOU,vs.DAL,01/04/2021,L,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-1
David Nwaba,HOU,vs.DAL,01/04/2021,L,29,5,2,6,33.3,1,3,33.3,0,4,0.0,0,2,2,1,1,0,0,3,-17
DeMarcus Cousins,HOU,vs.DAL,01/04/2021,L,3,4,2,4,50.0,0,1,0.0,0,0,-,1,2,3,0,0,2,1,1,5
Dwight Powell,DAL,@HOU,01/04/2021,W,15,2,1,2,50.0,0,0,-,0,0,-,2,0,2,0,1,1,0,3,-2
Trey Burke,DAL,@HOU,01/04/2021,W,9,3,1,5,20.0,1,3,33.3,0,0,-,0,1,1,0,0,0,1,3,-8
Tim Hardaway Jr.,DAL,@HOU,01/04/2021,W,31,30,11,14,78.6,8,10,80.0,0,0,-,0,7,7,2,0,0,2,1,12
James Johnson,DAL,@HOU,01/04/2021,W,20,0,0,4,0.0,0,2,0.0,0,0,-,0,3,3,1,0,0,1,2,-15
Jerami Grant,DET,@MIL,01/04/2021,L,34,24,10,25,40.0,4,10,40.0,0,0,-,0,4,4,3,1,3,2,2,-7
Rodney McGruder,DET,@MIL,01/04/2021,L,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-9
D.J. Augustin,MIL,vs.DET,01/04/2021,W,19,11,4,5,80.0,3,3,100,0,0,-,0,1,1,6,0,0,1,1,10
Jrue Holiday,MIL,vs.DET,01/04/2021,W,34,15,6,10,60.0,2,3,66.7,1,1,100,1,5,6,7,3,0,1,1,16
Khris Middleton,MIL,vs.DET,01/04/2021,W,36,19,7,10,70.0,2,4,50.0,3,4,75.0,0,9,9,4,0,0,6,0,12
Thanasis Antetokounmpo,MIL,vs.DET,01/04/2021,W,5,2,0,0,-,0,0,-,2,2,100,0,0,0,0,0,0,0,2,-9
Bobby Portis,MIL,vs.DET,01/04/2021,W,23,10,5,8,62.5,0,1,0.0,0,0,-,3,5,8,1,0,0,0,0,5
Mason Plumlee,DET,@MIL,01/04/2021,L,20,4,2,7,28.6,0,1,0.0,0,0,-,4,4,8,6,1,0,2,1,-8
Isaiah Stewart,DET,@MIL,01/04/2021,L,20,4,2,3,66.7,0,0,-,0,0,-,0,2,2,1,1,1,0,4,-2
Jahlil Okafor,DET,@MIL,01/04/2021,L,4,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,0,0,0,1,-1
Killian Hayes,DET,@MIL,01/04/2021,L,13,7,3,7,42.9,1,3,33.3,0,0,-,0,0,0,1,0,0,3,1,-13
