Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Bryn Forbes,SAS,vs.BOS,12/08/2017,W,35,6,2,3,66.7,2,3,66.7,0,0,-,0,1,1,1,2,0,1,1,21
Kyrie Irving,BOS,@SAS,12/08/2017,L,36,36,13,21,61.9,6,10,60.0,4,4,100,1,0,1,1,1,0,1,2,8
Rudy Gay,SAS,vs.BOS,12/08/2017,W,29,15,6,9,66.7,0,1,0.0,3,4,75.0,4,4,8,2,0,1,4,1,-11
Pau Gasol,SAS,vs.BOS,12/08/2017,W,25,14,5,10,50.0,0,2,0.0,4,4,100,2,9,11,0,1,0,0,1,0
Jaylen Brown,BOS,@SAS,12/08/2017,L,31,15,7,10,70.0,1,3,33.3,0,2,0.0,1,4,5,2,1,0,3,1,14
Derrick Favors,UTA,vs.HOU,12/07/2017,L,28,5,2,4,50.0,0,0,-,1,2,50.0,0,5,5,1,1,2,0,4,-27
Chris Paul,HOU,@UTA,12/07/2017,W,37,18,7,14,50.0,2,5,40.0,2,2,100,1,8,9,13,3,1,2,3,12
James Harden,HOU,@UTA,12/07/2017,W,35,29,8,19,42.1,4,12,33.3,9,9,100,0,6,6,3,1,0,3,2,12
Jonas Jerebko,UTA,vs.HOU,12/07/2017,L,12,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,0,0,0,0,2,-4
Joe Ingles,UTA,vs.HOU,12/07/2017,L,33,11,3,11,27.3,2,7,28.6,3,4,75.0,2,2,4,4,2,0,2,2,-14
Donovan Mitchell,UTA,vs.HOU,12/07/2017,L,35,26,9,19,47.4,2,6,33.3,6,6,100,0,4,4,4,1,0,2,5,-18
Raul Neto,UTA,vs.HOU,12/07/2017,L,10,5,2,4,50.0,1,2,50.0,0,1,0.0,0,1,1,1,0,0,0,0,4
Thabo Sefolosha,UTA,vs.HOU,12/07/2017,L,26,14,5,9,55.6,2,4,50.0,2,2,100,0,5,5,1,1,1,0,1,12
Eric Gordon,HOU,@UTA,12/07/2017,W,32,10,2,12,16.7,2,8,25.0,4,4,100,0,3,3,2,0,2,2,2,5
Tarik Black,HOU,@UTA,12/07/2017,W,9,0,0,1,0.0,0,0,-,0,2,0.0,0,1,1,0,0,0,1,2,0
Luc Mbah a Moute,HOU,@UTA,12/07/2017,W,22,8,3,7,42.9,2,4,50.0,0,0,-,1,3,4,1,1,0,1,0,1
Clint Capela,HOU,@UTA,12/07/2017,W,17,7,3,6,50.0,0,0,-,1,5,20.0,3,5,8,0,1,1,1,5,9
Ricky Rubio,UTA,vs.HOU,12/07/2017,L,30,11,3,7,42.9,1,2,50.0,4,4,100,0,0,0,1,2,0,1,3,-6
Rudy Gobert,UTA,vs.HOU,12/07/2017,L,28,6,2,5,40.0,0,0,-,2,2,100,2,7,9,1,1,2,5,1,-1
Trevor Ariza,HOU,@UTA,12/07/2017,W,35,10,4,6,66.7,2,4,50.0,0,0,-,0,4,4,1,2,1,1,1,4
P.J. Tucker,HOU,@UTA,12/07/2017,W,17,7,2,5,40.0,1,3,33.3,2,2,100,0,5,5,0,1,0,5,6,0
Ryan Anderson,HOU,@UTA,12/07/2017,W,35,23,9,11,81.8,5,6,83.3,0,0,-,3,3,6,2,1,0,1,4,12
Royce O'Neale,UTA,vs.HOU,12/07/2017,L,12,3,1,4,25.0,0,2,0.0,1,2,50.0,0,1,1,1,0,0,0,1,0
Alec Burks,UTA,vs.HOU,12/07/2017,L,27,17,6,12,50.0,2,5,40.0,3,4,75.0,0,1,1,3,2,0,3,2,-1
Rondae Hollis-Jefferson,BKN,vs.OKC,12/07/2017,W,35,17,7,15,46.7,1,2,50.0,2,5,40.0,1,3,4,3,1,1,1,1,16
Quincy Acy,BKN,vs.OKC,12/07/2017,W,20,11,3,7,42.9,3,6,50.0,2,2,100,1,1,2,0,0,0,2,1,-10
Jarrett Allen,BKN,vs.OKC,12/07/2017,W,18,4,2,2,100,0,0,-,0,0,-,1,2,3,0,0,2,0,1,-9
Joe Harris,BKN,vs.OKC,12/07/2017,W,26,7,2,8,25.0,1,5,20.0,2,4,50.0,1,4,5,1,0,0,1,3,-5
Spencer Dinwiddie,BKN,vs.OKC,12/07/2017,W,19,5,2,6,33.3,1,4,25.0,0,1,0.0,0,4,4,7,0,0,1,5,7
Caris LeVert,BKN,vs.OKC,12/07/2017,W,30,21,6,10,60.0,1,4,25.0,8,9,88.9,0,5,5,10,2,2,0,4,0
Allen Crabbe,BKN,vs.OKC,12/07/2017,W,32,15,5,12,41.7,4,9,44.4,1,2,50.0,0,6,6,1,0,0,4,2,21
DeMarre Carroll,BKN,vs.OKC,12/07/2017,W,32,7,3,11,27.3,0,5,0.0,1,3,33.3,1,8,9,2,0,1,3,1,-7
Steven Adams,OKC,@BKN,12/07/2017,L,30,12,6,13,46.2,0,0,-,0,3,0.0,9,5,14,0,1,0,4,3,-13
Andre Roberson,OKC,@BKN,12/07/2017,L,33,7,3,5,60.0,0,1,0.0,1,1,100,3,5,8,2,1,2,1,2,-11
Raymond Felton,OKC,@BKN,12/07/2017,L,14,9,4,8,50.0,1,3,33.3,0,0,-,0,3,3,3,0,0,0,2,4
Terrance Ferguson,OKC,@BKN,12/07/2017,L,14,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,1,0,1,2,1
Kyle Singler,OKC,@BKN,12/07/2017,L,23,9,3,9,33.3,2,4,50.0,1,3,33.3,0,3,3,0,0,0,0,3,2
Patrick Patterson,OKC,@BKN,12/07/2017,L,20,7,3,3,100,1,1,100,0,0,-,0,2,2,1,2,0,1,2,2
Carmelo Anthony,OKC,@BKN,12/07/2017,L,37,11,5,20,25.0,0,4,0.0,1,4,25.0,2,9,11,3,0,0,1,3,3
Timofey Mozgov,BKN,vs.OKC,12/07/2017,W,7,2,1,3,33.3,0,1,0.0,0,0,-,1,2,3,0,0,0,0,0,4
Tyler Zeller,BKN,vs.OKC,12/07/2017,W,20,11,4,6,66.7,0,1,0.0,3,4,75.0,1,7,8,0,0,1,1,3,8
Russell Westbrook,OKC,@BKN,12/07/2017,L,36,31,10,27,37.0,2,6,33.3,9,12,75.0,0,8,8,6,0,0,3,4,-9
Nick Collison,OKC,@BKN,12/07/2017,L,8,2,1,2,50.0,0,0,-,0,0,-,2,1,3,1,0,0,1,0,4
Alex Abrines,OKC,@BKN,12/07/2017,L,26,5,2,8,25.0,1,3,33.3,0,0,-,1,1,2,2,1,1,0,4,-8
Alex Len,PHX,vs.WAS,12/07/2017,L,21,7,3,4,75.0,0,0,-,1,1,100,3,5,8,0,0,3,1,1,-10
Otto Porter Jr.,WAS,@PHX,12/07/2017,W,32,4,2,9,22.2,0,2,0.0,0,0,-,0,2,2,3,1,1,1,1,4
Josh Jackson,PHX,vs.WAS,12/07/2017,L,24,10,3,8,37.5,1,3,33.3,3,6,50.0,1,2,3,3,0,0,1,6,6
Tomas Satoransky,WAS,@PHX,12/07/2017,W,22,2,1,5,20.0,0,1,0.0,0,2,0.0,0,1,1,5,0,0,0,3,9
Bradley Beal,WAS,@PHX,12/07/2017,W,37,34,13,22,59.1,1,5,20.0,7,9,77.8,0,2,2,4,0,1,0,2,3
Markieff Morris,WAS,@PHX,12/07/2017,W,32,21,8,12,66.7,2,5,40.0,3,3,100,3,3,6,1,2,1,2,3,1
Tyler Ulis,PHX,vs.WAS,12/07/2017,L,34,13,5,9,55.6,2,3,66.7,1,2,50.0,0,4,4,6,0,0,5,1,5
T.J. Warren,PHX,vs.WAS,12/07/2017,L,44,23,9,20,45.0,0,0,-,5,7,71.4,3,5,8,1,0,0,0,3,-8
Greg Monroe,PHX,vs.WAS,12/07/2017,L,27,15,6,7,85.7,0,0,-,3,5,60.0,2,5,7,5,1,0,1,0,0
Troy Daniels,PHX,vs.WAS,12/07/2017,L,28,10,2,6,33.3,2,6,33.3,4,4,100,0,4,4,0,1,0,0,2,-18
Jared Dudley,PHX,vs.WAS,12/07/2017,L,17,6,2,6,33.3,1,4,25.0,1,1,100,1,2,3,5,0,0,2,2,0
Mike Scott,WAS,@PHX,12/07/2017,W,12,8,3,3,100,1,1,100,1,2,50.0,0,1,1,2,0,0,1,1,9
Kelly Oubre Jr.,WAS,@PHX,12/07/2017,W,22,12,3,9,33.3,2,3,66.7,4,4,100,0,7,7,3,0,1,1,5,9
Jodie Meeks,WAS,@PHX,12/07/2017,W,14,7,2,5,40.0,1,3,33.3,2,2,100,0,2,2,0,0,0,1,0,7
Mike James,PHX,vs.WAS,12/07/2017,L,14,4,1,9,11.1,0,4,0.0,2,2,100,0,3,3,0,1,0,2,1,-15
Marquese Chriss,PHX,vs.WAS,12/07/2017,L,24,11,5,7,71.4,1,2,50.0,0,0,-,0,2,2,1,2,1,1,3,7
Tim Frazier,WAS,@PHX,12/07/2017,W,21,7,3,5,60.0,1,1,100,0,0,-,0,1,1,3,0,0,1,1,-2
Marcin Gortat,WAS,@PHX,12/07/2017,W,23,4,2,6,33.3,0,0,-,0,0,-,1,7,8,3,1,0,2,1,0
Ian Mahinmi,WAS,@PHX,12/07/2017,W,25,10,4,5,80.0,0,0,-,2,3,66.7,4,4,8,1,2,0,1,6,10
Dragan Bender,PHX,vs.WAS,12/07/2017,L,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,1,0,1,0,2,-17
Julius Randle,LAL,@PHI,12/07/2017,W,30,16,7,15,46.7,0,3,0.0,2,3,66.7,1,2,3,4,1,1,2,5,-5
Brook Lopez,LAL,@PHI,12/07/2017,W,20,11,4,9,44.4,1,5,20.0,2,2,100,2,3,5,0,1,1,4,5,5
Robert Covington,PHI,vs.LAL,12/07/2017,L,36,19,7,12,58.3,4,6,66.7,1,2,50.0,0,6,6,2,0,4,0,2,-2
Timothe Luwawu-Cabarrot,PHI,vs.LAL,12/07/2017,L,12,0,0,4,0.0,0,3,0.0,0,0,-,2,1,3,0,0,0,0,2,-8
Larry Nance Jr.,LAL,@PHI,12/07/2017,W,22,11,5,7,71.4,0,0,-,1,2,50.0,4,3,7,2,2,0,0,4,6
Kentavious Caldwell-Pope,LAL,@PHI,12/07/2017,W,37,13,5,12,41.7,2,3,66.7,1,5,20.0,1,3,4,0,3,0,0,0,7
Kyle Kuzma,LAL,@PHI,12/07/2017,W,19,3,1,7,14.3,1,3,33.3,0,0,-,0,2,2,1,0,0,1,1,2
Amir Johnson,PHI,vs.LAL,12/07/2017,L,10,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,3,2,4,-14
Josh Hart,LAL,@PHI,12/07/2017,W,9,4,1,1,100,1,1,100,1,2,50.0,0,3,3,0,0,0,0,0,-2
Corey Brewer,LAL,@PHI,12/07/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Jordan Clarkson,LAL,@PHI,12/07/2017,W,14,16,6,11,54.5,4,7,57.1,0,0,-,0,2,2,0,1,0,1,1,-2
T.J. McConnell,PHI,vs.LAL,12/07/2017,L,18,0,0,2,0.0,0,0,-,0,0,-,2,0,2,3,0,0,2,1,-15
Richaun Holmes,PHI,vs.LAL,12/07/2017,L,22,13,5,8,62.5,0,3,0.0,3,4,75.0,2,4,6,0,2,0,0,0,7
Brandon Ingram,LAL,@PHI,12/07/2017,W,38,21,7,21,33.3,2,3,66.7,5,10,50.0,3,4,7,6,0,1,2,3,5
Joel Embiid,PHI,vs.LAL,12/07/2017,L,36,33,11,17,64.7,2,3,66.7,9,10,90.0,1,6,7,6,1,5,4,5,14
JJ Redick,PHI,vs.LAL,12/07/2017,L,33,15,5,13,38.5,2,7,28.6,3,3,100,0,2,2,2,0,0,4,4,-10
Ben Simmons,PHI,vs.LAL,12/07/2017,L,43,12,6,14,42.9,0,0,-,0,2,0.0,0,12,12,15,0,1,4,4,9
Jerryd Bayless,PHI,vs.LAL,12/07/2017,L,30,12,5,9,55.6,2,3,66.7,0,0,-,0,4,4,1,0,0,2,4,4
Lonzo Ball,LAL,@PHI,12/07/2017,W,38,10,5,11,45.5,0,3,0.0,0,0,-,2,6,8,8,3,4,0,0,7
Andrew Bogut,LAL,@PHI,12/07/2017,W,11,2,1,2,50.0,0,0,-,0,0,-,2,1,3,1,2,0,1,4,-8
Kenneth Faried,DEN,@NOP,12/06/2017,L,24,6,3,4,75.0,0,0,-,0,0,-,2,3,5,0,0,2,0,5,-13
Jameer Nelson,NOP,vs.DEN,12/06/2017,W,22,5,2,6,33.3,1,4,25.0,0,0,-,1,4,5,5,0,0,0,3,12
Trey Lyles,DEN,@NOP,12/06/2017,L,27,10,3,9,33.3,1,3,33.3,3,4,75.0,3,8,11,4,1,1,1,2,-10
DeMarcus Cousins,NOP,vs.DEN,12/06/2017,W,40,40,12,25,48.0,2,6,33.3,14,21,66.7,7,15,22,4,0,4,6,3,1
Juancho Hernangomez,DEN,@NOP,12/06/2017,L,4,3,1,1,100,1,1,100,0,0,-,1,0,1,1,0,0,0,1,6
Mason Plumlee,DEN,@NOP,12/06/2017,L,23,8,4,5,80.0,0,0,-,0,1,0.0,0,5,5,0,0,0,1,6,1
Tony Allen,NOP,vs.DEN,12/06/2017,W,14,8,4,5,80.0,0,0,-,0,0,-,0,0,0,0,1,0,0,2,8
E'Twaun Moore,NOP,vs.DEN,12/06/2017,W,39,14,5,10,50.0,4,7,57.1,0,0,-,0,3,3,2,0,0,0,3,2
Dante Cunningham,NOP,vs.DEN,12/06/2017,W,29,7,2,4,50.0,1,3,33.3,2,2,100,1,5,6,1,1,1,1,0,2
Wilson Chandler,DEN,@NOP,12/06/2017,L,24,8,3,11,27.3,2,5,40.0,0,0,-,0,4,4,2,0,0,1,2,-3
Darius Miller,NOP,vs.DEN,12/06/2017,W,27,9,3,7,42.9,2,5,40.0,1,3,33.3,0,2,2,1,1,0,0,3,8
Malik Beasley,DEN,@NOP,12/06/2017,L,17,8,3,7,42.9,2,4,50.0,0,1,0.0,0,1,1,2,1,0,1,0,4
Gary Harris,DEN,@NOP,12/06/2017,L,37,24,8,19,42.1,3,7,42.9,5,8,62.5,3,0,3,4,2,0,1,1,-3
Jamal Murray,DEN,@NOP,12/06/2017,L,23,15,5,11,45.5,1,1,100,4,4,100,1,0,1,4,2,1,2,0,12
Jrue Holiday,NOP,vs.DEN,12/06/2017,W,35,27,12,20,60.0,1,5,20.0,2,3,66.7,0,1,1,7,1,0,2,4,7
Omer Asik,NOP,vs.DEN,12/06/2017,W,8,2,1,2,50.0,0,0,-,0,0,-,1,3,4,1,0,0,0,0,8
Will Barton,DEN,@NOP,12/06/2017,L,34,15,6,14,42.9,3,8,37.5,0,0,-,0,7,7,2,0,0,0,3,-21
Emmanuel Mudiay,DEN,@NOP,12/06/2017,L,27,17,5,13,38.5,3,6,50.0,4,4,100,0,2,2,3,1,0,2,1,-18
Rajon Rondo,NOP,vs.DEN,12/06/2017,W,26,11,5,7,71.4,1,1,100,0,0,-,1,5,6,7,0,0,2,1,-3
Treveon Graham,CHA,vs.GSW,12/06/2017,L,13,5,2,3,66.7,1,1,100,0,0,-,1,0,1,0,1,0,1,0,11
Jeremy Lamb,CHA,vs.GSW,12/06/2017,L,20,6,3,11,27.3,0,1,0.0,0,0,-,2,4,6,1,0,0,2,2,-7
Zaza Pachulia,GSW,@CHA,12/06/2017,W,5,0,0,1,0.0,0,0,-,0,0,-,1,2,3,0,0,0,1,1,2
Jordan Bell,GSW,@CHA,12/06/2017,W,20,0,0,2,0.0,0,0,-,0,0,-,1,4,5,4,0,3,0,3,2
Quinn Cook,GSW,@CHA,12/06/2017,W,22,8,3,7,42.9,2,4,50.0,0,0,-,1,2,3,3,0,0,1,0,-2
Shaun Livingston,GSW,@CHA,12/06/2017,W,16,4,2,5,40.0,0,0,-,0,0,-,1,0,1,0,1,0,0,1,4
Frank Kaminsky,CHA,vs.GSW,12/06/2017,L,6,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2
Michael Kidd-Gilchrist,CHA,vs.GSW,12/06/2017,L,25,6,3,11,27.3,0,0,-,0,0,-,1,2,3,0,0,1,0,4,-9
Michael Carter-Williams,CHA,vs.GSW,12/06/2017,L,15,4,2,9,22.2,0,1,0.0,0,0,-,0,3,3,1,0,0,0,0,-1
Johnny O'Bryant III,CHA,vs.GSW,12/06/2017,L,3,0,0,2,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,0,2
Malik Monk,CHA,vs.GSW,12/06/2017,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,0,0
Dwayne Bacon,CHA,vs.GSW,12/06/2017,L,6,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,0,0,0,-6
Omri Casspi,GSW,@CHA,12/06/2017,W,17,2,1,4,25.0,0,1,0.0,0,0,-,0,5,5,1,1,1,1,1,2
JaVale McGee,GSW,@CHA,12/06/2017,W,8,4,2,2,100,0,0,-,0,0,-,0,1,1,0,0,2,0,2,7
David West,GSW,@CHA,12/06/2017,W,20,6,3,6,50.0,0,0,-,0,0,-,2,1,3,4,1,2,3,4,1
Dwight Howard,CHA,vs.GSW,12/06/2017,L,30,14,4,10,40.0,0,0,-,6,7,85.7,1,6,7,2,0,1,2,3,-17
Andre Iguodala,GSW,@CHA,12/06/2017,W,30,8,3,8,37.5,0,3,0.0,2,3,66.7,2,6,8,1,3,2,1,2,11
Cody Zeller,CHA,vs.GSW,12/06/2017,L,16,6,3,7,42.9,0,0,-,0,0,-,4,4,8,2,0,1,0,1,1
Nicolas Batum,CHA,vs.GSW,12/06/2017,L,36,15,6,12,50.0,2,5,40.0,1,2,50.0,2,3,5,4,2,0,4,1,-13
Kevon Looney,GSW,@CHA,12/06/2017,W,11,2,1,1,100,0,0,-,0,0,-,0,2,2,0,1,0,2,3,2
Kemba Walker,CHA,vs.GSW,12/06/2017,L,37,24,8,21,38.1,3,7,42.9,5,7,71.4,1,5,6,5,2,0,1,1,-6
Klay Thompson,GSW,@CHA,12/06/2017,W,36,22,9,14,64.3,4,7,57.1,0,0,-,0,4,4,3,0,0,3,0,18
Kevin Durant,GSW,@CHA,12/06/2017,W,36,35,13,28,46.4,3,10,30.0,6,6,100,0,11,11,10,0,2,3,2,7
Marvin Williams,CHA,vs.GSW,12/06/2017,L,29,7,3,8,37.5,0,3,0.0,1,1,100,2,3,5,1,0,0,1,1,-23
Nick Young,GSW,@CHA,12/06/2017,W,20,10,3,6,50.0,2,5,40.0,2,4,50.0,0,1,1,0,1,0,0,1,16
T.J. Leaf,IND,vs.CHI,12/06/2017,W,5,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-7
Denzel Valentine,CHI,@IND,12/06/2017,L,33,15,5,13,38.5,4,7,57.1,1,1,100,2,6,8,3,0,1,2,2,-12
Paul Zipser,CHI,@IND,12/06/2017,L,17,6,2,2,100,2,2,100,0,2,0.0,0,5,5,1,0,0,1,3,9
Lance Stephenson,IND,vs.CHI,12/06/2017,W,15,6,3,9,33.3,0,3,0.0,0,0,-,0,4,4,1,0,0,1,1,-13
Justin Holiday,CHI,@IND,12/06/2017,L,36,7,2,7,28.6,1,4,25.0,2,2,100,0,4,4,0,1,1,1,3,-3
Bobby Portis,CHI,@IND,12/06/2017,L,19,12,5,11,45.5,1,3,33.3,1,2,50.0,1,6,7,0,0,0,0,0,7
Darren Collison,IND,vs.CHI,12/06/2017,W,21,14,6,10,60.0,2,5,40.0,0,0,-,0,1,1,2,0,0,1,3,-1
David Nwaba,CHI,@IND,12/06/2017,L,22,11,5,6,83.3,0,0,-,1,4,25.0,1,2,3,0,1,1,2,1,6
Thaddeus Young,IND,vs.CHI,12/06/2017,W,38,10,4,12,33.3,2,4,50.0,0,0,-,5,4,9,3,0,1,0,2,15
Joe Young,IND,vs.CHI,12/06/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Domantas Sabonis,IND,vs.CHI,12/06/2017,W,21,6,3,5,60.0,0,0,-,0,0,-,1,4,5,1,0,0,1,1,-9
Kris Dunn,CHI,@IND,12/06/2017,L,34,18,8,14,57.1,1,1,100,1,3,33.3,1,5,6,6,1,1,4,4,-9
Myles Turner,IND,vs.CHI,12/06/2017,W,32,11,4,11,36.4,0,3,0.0,3,4,75.0,1,6,7,6,0,4,3,3,5
Lauri Markkanen,CHI,@IND,12/06/2017,L,31,11,5,15,33.3,1,6,16.7,0,0,-,2,4,6,2,0,0,3,2,-15
Robin Lopez,CHI,@IND,12/06/2017,L,34,16,7,11,63.6,0,0,-,2,2,100,3,2,5,1,0,1,2,0,0
Victor Oladipo,IND,vs.CHI,12/06/2017,W,39,27,10,20,50.0,4,10,40.0,3,4,75.0,0,8,8,2,3,0,5,2,8
Jerian Grant,CHI,@IND,12/06/2017,L,14,0,0,4,0.0,0,3,0.0,0,0,-,1,1,2,5,0,0,1,0,7
Bojan Bogdanovic,IND,vs.CHI,12/06/2017,W,38,17,6,13,46.2,3,6,50.0,2,2,100,0,2,2,3,1,0,1,1,14
Cory Joseph,IND,vs.CHI,12/06/2017,W,31,7,3,6,50.0,1,3,33.3,0,0,-,0,3,3,3,3,0,1,0,-2
Thon Maker,MIL,vs.DET,12/06/2017,W,23,0,0,2,0.0,0,0,-,0,0,-,0,1,1,1,0,0,2,4,5
Eric Moreland,DET,@MIL,12/06/2017,L,11,3,1,2,50.0,0,0,-,1,2,50.0,5,1,6,0,0,0,3,3,-13
Giannis Antetokounmpo,MIL,vs.DET,12/06/2017,W,38,25,8,16,50.0,1,3,33.3,8,12,66.7,4,7,11,4,1,2,6,4,4
Tony Snell,MIL,vs.DET,12/06/2017,W,20,3,1,3,33.3,1,3,33.3,0,0,-,0,0,0,1,0,0,0,1,-2
Reggie Jackson,DET,@MIL,12/06/2017,L,32,14,5,14,35.7,1,4,25.0,3,4,75.0,3,2,5,4,0,0,2,2,9
Luke Kennard,DET,@MIL,12/06/2017,L,18,6,2,7,28.6,1,3,33.3,1,2,50.0,0,0,0,2,0,0,1,0,-16
Malcolm Brogdon,MIL,vs.DET,12/06/2017,W,26,10,5,10,50.0,0,0,-,0,0,-,2,3,5,4,1,0,0,2,2
Stanley Johnson,DET,@MIL,12/06/2017,L,34,2,0,8,0.0,0,4,0.0,2,2,100,1,6,7,5,1,0,0,5,4
Tobias Harris,DET,@MIL,12/06/2017,L,39,21,8,14,57.1,4,9,44.4,1,1,100,1,4,5,0,3,0,2,1,-1
Rashad Vaughn,MIL,vs.DET,12/06/2017,W,17,11,3,6,50.0,2,4,50.0,3,4,75.0,1,3,4,2,2,0,0,2,18
Anthony Tolliver,DET,@MIL,12/06/2017,L,20,3,1,8,12.5,1,5,20.0,0,0,-,0,2,2,1,0,0,1,3,-14
Khris Middleton,MIL,vs.DET,12/06/2017,W,37,21,7,10,70.0,2,4,50.0,5,5,100,2,3,5,6,0,0,1,1,-7
Eric Bledsoe,MIL,vs.DET,12/06/2017,W,31,22,9,21,42.9,2,6,33.3,2,5,40.0,1,4,5,3,1,1,2,2,-10
John Henson,MIL,vs.DET,12/06/2017,W,24,10,5,8,62.5,0,0,-,0,0,-,3,3,6,0,0,2,1,3,1
DeAndre Liggins,MIL,vs.DET,12/06/2017,W,24,2,1,3,33.3,0,2,0.0,0,0,-,0,4,4,1,2,0,0,2,9
Ish Smith,DET,@MIL,12/06/2017,L,16,4,2,5,40.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-13
Avery Bradley,DET,@MIL,12/06/2017,L,33,20,5,13,38.5,3,5,60.0,7,8,87.5,0,1,1,2,1,0,1,0,15
Andre Drummond,DET,@MIL,12/06/2017,L,37,27,12,16,75.0,0,0,-,3,8,37.5,7,13,20,6,0,0,1,5,9
Kevin Love,CLE,vs.SAC,12/06/2017,W,30,18,7,16,43.8,1,6,16.7,3,3,100,1,12,13,1,1,0,2,1,-3
Cedi Osman,CLE,vs.SAC,12/06/2017,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,2,3
Vince Carter,SAC,@CLE,12/06/2017,L,19,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,1,0,1,0,0,-9
Channing Frye,CLE,vs.SAC,12/06/2017,W,18,5,2,4,50.0,1,3,33.3,0,0,-,0,3,3,3,0,0,1,1,8
George Hill,SAC,@CLE,12/06/2017,L,30,10,4,10,40.0,2,6,33.3,0,0,-,0,5,5,3,1,2,1,1,1
Dwyane Wade,CLE,vs.SAC,12/06/2017,W,25,4,1,5,20.0,0,1,0.0,2,6,33.3,1,2,3,6,0,0,3,0,7
Jose Calderon,CLE,vs.SAC,12/06/2017,W,15,0,0,4,0.0,0,2,0.0,0,0,-,0,0,0,1,1,0,0,0,0
De'Aaron Fox,SAC,@CLE,12/06/2017,L,29,6,3,6,50.0,0,1,0.0,0,1,0.0,0,1,1,2,0,1,4,1,-3
Buddy Hield,SAC,@CLE,12/06/2017,L,26,17,7,13,53.8,2,6,33.3,1,1,100,0,4,4,3,3,1,3,3,-3
Jeff Green,CLE,vs.SAC,12/06/2017,W,24,17,6,8,75.0,1,1,100,4,4,100,2,1,3,1,0,1,0,0,5
JR Smith,CLE,vs.SAC,12/06/2017,W,34,6,2,7,28.6,2,6,33.3,0,0,-,1,4,5,4,0,0,1,3,0
JaKarr Sampson,SAC,@CLE,12/06/2017,L,33,6,3,6,50.0,0,0,-,0,0,-,4,12,16,0,1,0,0,3,2
Zach Randolph,SAC,@CLE,12/06/2017,L,32,18,8,20,40.0,2,3,66.7,0,0,-,2,8,10,6,3,0,0,4,1
LeBron James,CLE,vs.SAC,12/06/2017,W,41,32,12,18,66.7,5,8,62.5,3,6,50.0,2,9,11,9,3,2,7,0,2
Kyle Korver,CLE,vs.SAC,12/06/2017,W,26,15,5,9,55.6,4,8,50.0,1,2,50.0,0,3,3,2,0,0,1,2,10
Jae Crowder,CLE,vs.SAC,12/06/2017,W,24,4,2,6,33.3,0,3,0.0,0,0,-,0,2,2,1,0,0,0,1,-2
Kosta Koufos,SAC,@CLE,12/06/2017,L,16,8,4,7,57.1,0,0,-,0,0,-,2,3,5,1,0,0,0,1,-7
Frank Mason,SAC,@CLE,12/06/2017,L,19,15,4,6,66.7,1,2,50.0,6,10,60.0,0,2,2,2,3,0,2,2,-3
Bogdan Bogdanovic,SAC,@CLE,12/06/2017,L,18,5,2,8,25.0,1,7,14.3,0,0,-,1,1,2,5,2,0,2,4,-6
Garrett Temple,SAC,@CLE,12/06/2017,L,19,5,2,7,28.6,1,5,20.0,0,1,0.0,0,0,0,2,2,0,0,1,-3
Luke Babbitt,ATL,@ORL,12/06/2017,L,13,3,1,2,50.0,1,1,100,0,0,-,0,2,2,0,0,0,0,1,0
Wes Iwundu,ORL,vs.ATL,12/06/2017,W,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-8
Marreese Speights,ORL,vs.ATL,12/06/2017,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Miles Plumlee,ATL,@ORL,12/06/2017,L,13,8,4,6,66.7,0,0,-,0,0,-,3,1,4,0,0,0,0,0,0
Ersan Ilyasova,ATL,@ORL,12/06/2017,L,28,9,4,10,40.0,1,5,20.0,0,0,-,2,5,7,2,1,2,1,2,-4
Nikola Vucevic,ORL,vs.ATL,12/06/2017,W,40,22,9,19,47.4,2,7,28.6,2,2,100,5,11,16,4,2,4,2,3,12
Evan Fournier,ORL,vs.ATL,12/06/2017,W,41,27,12,21,57.1,2,3,66.7,1,3,33.3,0,4,4,1,2,0,2,4,8
Aaron Gordon,ORL,vs.ATL,12/06/2017,W,45,24,9,15,60.0,0,4,0.0,6,9,66.7,5,10,15,2,0,1,2,4,15
