Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Landry Shamet,PHI,@WAS,01/09/2019,L,24,5,2,7,28.6,1,4,25.0,0,0,-,0,2,2,0,0,0,2,5,-9
Thomas Bryant,WAS,vs.PHI,01/09/2019,W,14,9,4,6,66.7,1,1,100,0,0,-,3,3,6,2,1,0,0,2,13
Mike Muscala,PHI,@WAS,01/09/2019,L,14,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,1,0,1,0,8
Jeff Green,WAS,vs.PHI,01/09/2019,W,25,8,3,8,37.5,2,5,40.0,0,0,-,0,5,5,3,0,1,3,4,18
Sam Dekker,WAS,vs.PHI,01/09/2019,W,19,11,4,6,66.7,2,2,100,1,4,25.0,0,2,2,1,1,0,0,0,-6
T.J. McConnell,PHI,@WAS,01/09/2019,L,24,2,1,5,20.0,0,0,-,0,0,-,1,0,1,5,1,0,1,3,3
Devin Robinson,WAS,vs.PHI,01/09/2019,W,3,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-4
Otto Porter Jr.,WAS,vs.PHI,01/09/2019,W,33,23,8,15,53.3,1,3,33.3,6,6,100,1,5,6,0,3,0,2,4,22
Shake Milton,PHI,@WAS,01/09/2019,L,10,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,1,0,0,1,0,3
Trevor Ariza,WAS,vs.PHI,01/09/2019,W,31,17,7,17,41.2,0,4,0.0,3,3,100,2,3,5,1,2,0,4,3,13
Bradley Beal,WAS,vs.PHI,01/09/2019,W,37,34,13,21,61.9,6,11,54.5,2,2,100,1,1,2,5,1,1,4,3,9
Ian Mahinmi,WAS,vs.PHI,01/09/2019,W,25,6,2,2,100,0,0,-,2,4,50.0,4,4,8,1,5,0,1,1,11
Ben Simmons,PHI,@WAS,01/09/2019,L,35,15,7,15,46.7,0,0,-,1,4,25.0,3,7,10,8,2,0,7,1,-16
Jonah Bolden,PHI,@WAS,01/09/2019,L,11,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,2,0,2,2,-15
Jordan McRae,WAS,vs.PHI,01/09/2019,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Tomas Satoransky,WAS,vs.PHI,01/09/2019,W,29,4,1,6,16.7,0,0,-,2,2,100,0,5,5,11,3,0,2,1,17
Chasson Randle,WAS,vs.PHI,01/09/2019,W,19,7,3,3,100,1,1,100,0,0,-,0,0,0,0,0,0,1,3,0
Maxi Kleber,DAL,vs.PHX,01/09/2019,W,34,13,4,7,57.1,2,4,50.0,3,3,100,1,8,9,1,1,2,1,3,9
Dorian Finney-Smith,DAL,vs.PHX,01/09/2019,W,18,4,1,6,16.7,1,3,33.3,1,2,50.0,4,2,6,1,1,1,2,2,-4
Luka Doncic,DAL,vs.PHX,01/09/2019,W,36,30,8,14,57.1,4,9,44.4,10,16,62.5,0,5,5,5,3,0,4,1,10
Wesley Matthews,DAL,vs.PHX,01/09/2019,W,29,14,4,5,80.0,2,2,100,4,4,100,0,2,2,5,0,0,0,0,11
Devin Harris,DAL,vs.PHX,01/09/2019,W,9,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,1,1,-1
Richaun Holmes,PHX,@DAL,01/09/2019,L,28,16,7,8,87.5,0,0,-,2,3,66.7,2,4,6,5,2,1,0,5,-12
Kelly Oubre Jr.,PHX,@DAL,01/09/2019,L,33,14,6,14,42.9,0,4,0.0,2,4,50.0,0,1,1,1,2,1,3,2,-6
De'Anthony Melton,PHX,@DAL,01/09/2019,L,25,4,2,5,40.0,0,0,-,0,0,-,0,3,3,6,2,2,2,6,0
Elie Okobo,PHX,@DAL,01/09/2019,L,23,10,4,10,40.0,2,5,40.0,0,0,-,0,4,4,3,0,0,2,5,-10
Mikal Bridges,PHX,@DAL,01/09/2019,L,23,6,2,4,50.0,2,4,50.0,0,0,-,1,3,4,2,0,2,1,3,-6
Troy Daniels,PHX,@DAL,01/09/2019,L,11,1,0,3,0.0,0,2,0.0,1,1,100,0,0,0,0,0,0,0,0,1
DeAndre Jordan,DAL,vs.PHX,01/09/2019,W,32,11,4,8,50.0,0,0,-,3,6,50.0,2,5,7,1,0,2,4,4,12
J.J. Barea,DAL,vs.PHX,01/09/2019,W,18,6,2,9,22.2,1,4,25.0,1,2,50.0,0,4,4,2,0,0,4,3,0
Deandre Ayton,PHX,@DAL,01/09/2019,L,20,6,1,7,14.3,0,0,-,4,4,100,1,4,5,1,1,1,3,5,2
Jalen Brunson,DAL,vs.PHX,01/09/2019,W,15,7,3,6,50.0,1,2,50.0,0,0,-,0,0,0,1,0,0,1,1,-3
T.J. Warren,PHX,@DAL,01/09/2019,L,39,20,7,20,35.0,2,6,33.3,4,7,57.1,1,6,7,1,0,0,2,2,-7
Josh Jackson,PHX,@DAL,01/09/2019,L,30,17,7,13,53.8,1,4,25.0,2,2,100,2,4,6,3,3,1,2,5,-9
Quincy Acy,PHX,@DAL,01/09/2019,L,9,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-3
Harrison Barnes,DAL,vs.PHX,01/09/2019,W,35,17,3,11,27.3,1,8,12.5,10,10,100,0,4,4,3,2,0,1,1,18
Dwight Powell,DAL,vs.PHX,01/09/2019,W,16,2,1,2,50.0,0,0,-,0,2,0.0,1,3,4,2,0,0,1,1,-2
Nikola Vucevic,ORL,@UTA,01/09/2019,L,31,20,8,17,47.1,3,4,75.0,1,2,50.0,1,7,8,3,2,0,2,4,-2
Derrick Favors,UTA,vs.ORL,01/09/2019,W,21,8,4,5,80.0,0,1,0.0,0,0,-,0,3,3,1,1,0,2,4,1
Wes Iwundu,ORL,@UTA,01/09/2019,L,16,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,1,1,1,1,-17
Evan Fournier,ORL,@UTA,01/09/2019,L,37,1,0,8,0.0,0,4,0.0,1,2,50.0,0,0,0,0,1,0,1,4,5
Khem Birch,ORL,@UTA,01/09/2019,L,17,7,2,4,50.0,0,0,-,3,4,75.0,2,2,4,0,1,2,0,0,-11
Royce O'Neale,UTA,vs.ORL,01/09/2019,W,18,2,1,1,100,0,0,-,0,0,-,1,6,7,0,0,1,1,1,-4
Rudy Gobert,UTA,vs.ORL,01/09/2019,W,36,12,4,8,50.0,0,0,-,4,4,100,2,12,14,2,1,1,1,4,12
Georges Niang,UTA,vs.ORL,01/09/2019,W,5,5,2,2,100,1,1,100,0,0,-,0,2,2,0,0,0,0,0,-7
D.J. Augustin,ORL,@UTA,01/09/2019,L,30,23,7,11,63.6,3,6,50.0,6,7,85.7,3,0,3,6,0,0,4,0,-5
Jonathan Isaac,ORL,@UTA,01/09/2019,L,26,9,3,7,42.9,2,4,50.0,1,2,50.0,0,5,5,1,0,1,0,1,4
Isaiah Briscoe,ORL,@UTA,01/09/2019,L,18,2,1,4,25.0,0,1,0.0,0,0,-,0,4,4,3,0,0,1,5,-8
Joe Ingles,UTA,vs.ORL,01/09/2019,W,35,16,6,15,40.0,4,8,50.0,0,0,-,0,2,2,7,1,1,4,1,3
Raul Neto,UTA,vs.ORL,01/09/2019,W,31,10,4,11,36.4,0,5,0.0,2,2,100,0,3,3,3,1,0,2,4,22
Aaron Gordon,ORL,@UTA,01/09/2019,L,36,18,7,17,41.2,2,6,33.3,2,3,66.7,1,9,10,3,0,0,1,3,-12
Donovan Mitchell,UTA,vs.ORL,01/09/2019,W,37,33,12,21,57.1,4,7,57.1,5,6,83.3,0,4,4,7,1,0,2,4,0
Jae Crowder,UTA,vs.ORL,01/09/2019,W,34,9,4,9,44.4,0,4,0.0,1,2,50.0,0,2,2,2,0,0,0,1,20
Kyle Korver,UTA,vs.ORL,01/09/2019,W,24,11,4,12,33.3,3,7,42.9,0,0,-,1,6,7,2,0,0,1,1,18
Terrence Ross,ORL,@UTA,01/09/2019,L,29,13,5,13,38.5,3,7,42.9,0,0,-,0,5,5,0,1,0,1,2,-19
Shaquille Harrison,CHI,@POR,01/09/2019,L,15,6,2,5,40.0,1,1,100,1,1,100,0,1,1,3,1,0,1,3,1
Wayne Selden,CHI,@POR,01/09/2019,L,5,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,7
Seth Curry,POR,vs.CHI,01/09/2019,W,23,17,7,11,63.6,3,5,60.0,0,0,-,0,1,1,0,1,0,3,4,15
Lauri Markkanen,CHI,@POR,01/09/2019,L,32,10,4,12,33.3,0,3,0.0,2,2,100,1,4,5,2,1,3,1,2,-8
Zach Collins,POR,vs.CHI,01/09/2019,W,26,16,6,9,66.7,2,3,66.7,2,2,100,2,7,9,4,1,1,1,6,15
Zach LaVine,CHI,@POR,01/09/2019,L,33,18,6,19,31.6,2,5,40.0,4,5,80.0,1,1,2,3,0,0,4,2,-13
Kris Dunn,CHI,@POR,01/09/2019,L,30,15,7,14,50.0,1,2,50.0,0,0,-,0,5,5,7,2,0,3,4,-8
Ryan Arcidiacono,CHI,@POR,01/09/2019,L,16,0,0,1,0.0,0,0,-,0,0,-,0,0,0,3,0,0,0,1,-13
Evan Turner,POR,vs.CHI,01/09/2019,W,21,2,1,5,20.0,0,0,-,0,0,-,2,4,6,4,1,1,1,2,13
Chandler Hutchison,CHI,@POR,01/09/2019,L,30,6,3,7,42.9,0,2,0.0,0,0,-,2,6,8,1,0,0,0,2,5
CJ McCollum,POR,vs.CHI,01/09/2019,W,31,24,10,14,71.4,2,4,50.0,2,2,100,1,2,3,4,0,0,1,1,0
Bobby Portis,CHI,@POR,01/09/2019,L,19,15,6,12,50.0,3,6,50.0,0,0,-,3,3,6,0,0,0,3,1,-14
Jake Layman,POR,vs.CHI,01/09/2019,W,17,2,1,4,25.0,0,2,0.0,0,0,-,1,1,2,0,0,0,0,0,-5
Meyers Leonard,POR,vs.CHI,01/09/2019,W,19,8,4,4,100,0,0,-,0,0,-,0,6,6,1,1,1,2,4,11
Wendell Carter Jr.,CHI,@POR,01/09/2019,L,29,22,7,9,77.8,1,1,100,7,7,100,2,4,6,1,0,0,0,2,-13
Al-Farouq Aminu,POR,vs.CHI,01/09/2019,W,27,8,2,6,33.3,0,2,0.0,4,4,100,0,4,4,1,0,3,1,0,5
Robin Lopez,CHI,@POR,01/09/2019,L,7,4,2,3,66.7,0,0,-,0,0,-,1,1,2,1,1,0,0,0,-3
Jusuf Nurkic,POR,vs.CHI,01/09/2019,W,21,18,7,11,63.6,0,1,0.0,4,5,80.0,0,8,8,1,1,1,3,4,-3
Nik Stauskas,POR,vs.CHI,01/09/2019,W,16,8,3,4,75.0,2,3,66.7,0,0,-,0,3,3,3,0,0,0,0,10
Damian Lillard,POR,vs.CHI,01/09/2019,W,33,16,4,12,33.3,2,5,40.0,6,6,100,0,1,1,10,1,0,2,0,7
Anfernee Simons,POR,vs.CHI,01/09/2019,W,3,4,2,3,66.7,0,1,0.0,0,0,-,0,0,0,0,0,0,2,0,-4
Cristiano Felicio,CHI,@POR,01/09/2019,L,5,1,0,0,-,0,0,-,1,2,50.0,0,1,1,0,0,0,0,0,7
Antonio Blakeney,CHI,@POR,01/09/2019,L,20,12,5,10,50.0,0,1,0.0,2,2,100,0,1,1,1,0,0,0,1,-8
Gary Trent Jr.,POR,vs.CHI,01/09/2019,W,3,1,0,0,-,0,0,-,1,2,50.0,0,0,0,0,0,0,0,0,-4
Tony Snell,MIL,@HOU,01/09/2019,W,7,4,2,3,66.7,0,1,0.0,0,0,-,0,0,0,1,0,0,0,0,-3
Eric Bledsoe,MIL,@HOU,01/09/2019,W,28,10,5,11,45.5,0,3,0.0,0,0,-,1,3,4,5,2,1,4,5,6
Brook Lopez,MIL,@HOU,01/09/2019,W,33,7,3,7,42.9,1,4,25.0,0,0,-,0,3,3,1,2,4,2,5,6
George Hill,MIL,@HOU,01/09/2019,W,24,6,3,7,42.9,0,2,0.0,0,0,-,1,1,2,3,1,0,0,1,-2
Clint Capela,HOU,vs.MIL,01/09/2019,L,35,18,4,16,25.0,0,0,-,10,12,83.3,7,6,13,1,0,2,3,2,-2
Brandon Knight,HOU,vs.MIL,01/09/2019,L,7,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-9
Giannis Antetokounmpo,MIL,@HOU,01/09/2019,W,37,27,8,16,50.0,0,1,0.0,11,14,78.6,4,17,21,5,1,0,3,2,14
Thon Maker,MIL,@HOU,01/09/2019,W,3,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,0,-2
James Ennis III,HOU,vs.MIL,01/09/2019,L,11,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,1
James Harden,HOU,vs.MIL,01/09/2019,L,41,42,13,30,43.3,6,16,37.5,10,11,90.9,1,10,11,6,2,1,9,4,2
Sterling Brown,MIL,@HOU,01/09/2019,W,21,13,5,12,41.7,3,8,37.5,0,0,-,1,2,3,4,1,0,0,2,-2
P.J. Tucker,HOU,vs.MIL,01/09/2019,L,43,8,2,9,22.2,2,7,28.6,2,4,50.0,3,5,8,7,1,1,2,4,-12
Gary Clark,HOU,vs.MIL,01/09/2019,L,5,3,1,1,100,1,1,100,0,0,-,0,1,1,1,0,0,0,0,12
Khris Middleton,MIL,@HOU,01/09/2019,W,35,15,5,14,35.7,2,5,40.0,3,4,75.0,0,3,3,4,3,0,0,3,-3
Malcolm Brogdon,MIL,@HOU,01/09/2019,W,36,24,9,12,75.0,0,1,0.0,6,6,100,0,5,5,3,1,0,3,3,21
Danuel House Jr.,HOU,vs.MIL,01/09/2019,L,25,3,1,5,20.0,1,4,25.0,0,0,-,1,4,5,1,0,2,1,2,-13
Gerald Green,HOU,vs.MIL,01/09/2019,L,33,16,5,13,38.5,3,10,30.0,3,3,100,1,1,2,1,1,0,2,1,1
Austin Rivers,HOU,vs.MIL,01/09/2019,L,39,13,4,8,50.0,3,7,42.9,2,2,100,1,3,4,2,0,1,1,5,-15
Ersan Ilyasova,MIL,@HOU,01/09/2019,W,17,10,4,8,50.0,2,2,100,0,0,-,2,5,7,0,0,0,1,4,0
Daniel Theis,BOS,vs.IND,01/09/2019,W,18,12,4,7,57.1,0,2,0.0,4,4,100,3,3,6,1,0,2,0,3,6
Guerschon Yabusele,BOS,vs.IND,01/09/2019,W,6,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,0,0,1,1,2,-3
Victor Oladipo,IND,@BOS,01/09/2019,L,26,17,6,13,46.2,3,7,42.9,2,6,33.3,1,2,3,0,1,0,0,2,-24
Brad Wanamaker,BOS,vs.IND,01/09/2019,W,6,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,2,0,0,0,1,-3
Darren Collison,IND,@BOS,01/09/2019,L,22,7,3,7,42.9,1,3,33.3,0,0,-,0,0,0,2,3,0,1,1,-17
Robert Williams III,BOS,vs.IND,01/09/2019,W,12,6,3,3,100,0,0,-,0,0,-,1,2,3,1,0,2,1,3,2
Kyle O'Quinn,IND,@BOS,01/09/2019,L,21,11,5,7,71.4,1,1,100,0,0,-,2,3,5,3,0,0,2,3,-5
Edmond Sumner,IND,@BOS,01/09/2019,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,1,3
Alize Johnson,IND,@BOS,01/09/2019,L,6,1,0,2,0.0,0,0,-,1,2,50.0,1,2,3,0,0,0,0,0,3
Cory Joseph,IND,@BOS,01/09/2019,L,20,4,2,6,33.3,0,2,0.0,0,0,-,0,3,3,4,0,0,1,2,-13
T.J. Leaf,IND,@BOS,01/09/2019,L,18,8,3,4,75.0,0,1,0.0,2,5,40.0,0,2,2,1,0,0,1,1,-4
Jayson Tatum,BOS,vs.IND,01/09/2019,W,25,20,9,15,60.0,2,5,40.0,0,0,-,0,4,4,0,1,0,1,1,17
Semi Ojeleye,BOS,vs.IND,01/09/2019,W,14,2,1,5,20.0,0,3,0.0,0,0,-,0,1,1,1,1,0,0,0,7
Terry Rozier,BOS,vs.IND,01/09/2019,W,20,12,4,8,50.0,3,5,60.0,1,1,100,1,4,5,5,0,0,1,1,15
Kyrie Irving,BOS,vs.IND,01/09/2019,W,24,12,5,9,55.6,1,2,50.0,1,1,100,1,1,2,2,1,0,3,0,16
Gordon Hayward,BOS,vs.IND,01/09/2019,W,22,14,5,7,71.4,2,2,100,2,3,66.7,0,5,5,4,1,0,4,3,13
Jaylen Brown,BOS,vs.IND,01/09/2019,W,29,22,7,12,58.3,2,5,40.0,6,8,75.0,0,7,7,3,1,1,0,4,14
Doug McDermott,IND,@BOS,01/09/2019,L,17,4,1,5,20.0,1,2,50.0,1,1,100,0,2,2,0,1,0,0,1,-1
Marcus Morris Sr.,BOS,vs.IND,01/09/2019,W,23,22,6,8,75.0,3,3,100,7,7,100,2,6,8,2,0,0,0,1,18
Aaron Holiday,IND,@BOS,01/09/2019,L,6,4,0,2,0.0,0,1,0.0,4,4,100,0,0,0,2,0,0,0,0,3
Marcus Smart,BOS,vs.IND,01/09/2019,W,22,2,1,3,33.3,0,2,0.0,0,0,-,0,2,2,3,1,1,1,2,14
Thaddeus Young,IND,@BOS,01/09/2019,L,26,10,4,10,40.0,0,0,-,2,2,100,4,4,8,1,0,0,2,4,-26
Domantas Sabonis,IND,@BOS,01/09/2019,L,27,20,6,9,66.7,0,0,-,8,8,100,3,4,7,5,0,0,1,3,-22
Bojan Bogdanovic,IND,@BOS,01/09/2019,L,24,7,3,9,33.3,1,4,25.0,0,2,0.0,1,2,3,3,1,0,0,0,-20
Tyreke Evans,IND,@BOS,01/09/2019,L,22,15,6,16,37.5,2,6,33.3,1,3,33.3,0,3,3,5,0,0,2,0,-12
Al Horford,BOS,vs.IND,01/09/2019,W,18,6,3,6,50.0,0,0,-,0,0,-,0,3,3,8,1,0,1,4,19
Kevin Huerter,ATL,@BKN,01/09/2019,L,37,14,6,15,40.0,0,4,0.0,2,2,100,2,8,10,3,0,0,2,2,-11
Alex Len,ATL,@BKN,01/09/2019,L,19,10,2,7,28.6,0,1,0.0,6,6,100,2,2,4,0,0,1,0,3,-2
Joe Harris,BKN,vs.ATL,01/09/2019,W,30,16,6,12,50.0,4,7,57.1,0,0,-,3,6,9,2,0,1,3,2,0
D'Angelo Russell,BKN,vs.ATL,01/09/2019,W,26,23,11,20,55.0,1,4,25.0,0,0,-,0,3,3,4,1,0,3,1,7
Rodions Kurucs,BKN,vs.ATL,01/09/2019,W,29,11,5,9,55.6,1,2,50.0,0,0,-,2,2,4,2,1,1,2,5,22
Shabazz Napier,BKN,vs.ATL,01/09/2019,W,23,11,4,11,36.4,1,5,20.0,2,2,100,0,3,3,3,3,0,1,2,2
Treveon Graham,BKN,vs.ATL,01/09/2019,W,18,3,1,7,14.3,1,3,33.3,0,0,-,3,2,5,2,1,2,0,1,17
Jared Dudley,BKN,vs.ATL,01/09/2019,W,16,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,1,0,2,1,1,-1
DeAndre' Bembry,ATL,@BKN,01/09/2019,L,29,0,0,6,0.0,0,3,0.0,0,2,0.0,0,2,2,2,1,0,0,4,-14
Dewayne Dedmon,ATL,@BKN,01/09/2019,L,27,8,3,7,42.9,2,4,50.0,0,0,-,2,4,6,1,0,4,1,4,-14
Jarrett Allen,BKN,vs.ATL,01/09/2019,W,25,11,4,4,100,0,0,-,3,4,75.0,1,4,5,1,1,3,2,3,2
Jeremy Lin,ATL,@BKN,01/09/2019,L,28,16,5,18,27.8,0,5,0.0,6,6,100,1,4,5,3,3,0,4,2,2
Daniel Hamilton,ATL,@BKN,01/09/2019,L,12,2,1,3,33.3,0,2,0.0,0,0,-,0,4,4,0,0,0,3,2,-2
Trae Young,ATL,@BKN,01/09/2019,L,29,17,6,15,40.0,2,9,22.2,3,3,100,0,2,2,7,2,0,6,2,-15
Vince Carter,ATL,@BKN,01/09/2019,L,15,3,1,4,25.0,1,3,33.3,0,0,-,1,1,2,0,1,1,0,2,-2
DeMarre Carroll,BKN,vs.ATL,01/09/2019,W,21,17,5,10,50.0,2,4,50.0,5,6,83.3,0,3,3,0,0,0,1,5,0
Spencer Dinwiddie,BKN,vs.ATL,01/09/2019,W,29,16,5,14,35.7,0,3,0.0,6,7,85.7,1,3,4,5,2,0,5,5,17
Tyler Dorsey,ATL,@BKN,01/09/2019,L,9,0,0,3,0.0,0,2,0.0,0,0,-,1,2,3,0,0,0,0,1,-8
John Collins,ATL,@BKN,01/09/2019,L,35,30,12,21,57.1,1,2,50.0,5,6,83.3,9,5,14,1,1,0,3,2,-14
Ed Davis,BKN,vs.ATL,01/09/2019,W,23,8,2,6,33.3,0,0,-,4,7,57.1,8,8,16,1,1,0,0,3,14
Bruce Brown,DET,@LAL,01/09/2019,L,24,8,4,7,57.1,0,2,0.0,0,0,-,1,0,1,2,0,0,1,3,-2
JaVale McGee,LAL,vs.DET,01/09/2019,W,25,10,4,6,66.7,0,0,-,2,2,100,2,3,5,1,0,2,0,2,15
Andre Drummond,DET,@LAL,01/09/2019,L,32,6,2,12,16.7,0,3,0.0,2,6,33.3,5,11,16,1,3,2,2,2,-4
Moritz Wagner,LAL,vs.DET,01/09/2019,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,0,-9
Svi Mykhailiuk,LAL,vs.DET,01/09/2019,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,-9
Reggie Bullock,DET,@LAL,01/09/2019,L,33,13,5,12,41.7,2,8,25.0,1,2,50.0,0,3,3,1,0,0,0,0,-18
Brandon Ingram,LAL,vs.DET,01/09/2019,W,30,10,4,10,40.0,0,0,-,2,4,50.0,3,6,9,6,0,0,3,1,-1
Stanley Johnson,DET,@LAL,01/09/2019,L,18,9,4,7,57.1,1,3,33.3,0,0,-,0,0,0,2,3,0,0,1,8
Langston Galloway,DET,@LAL,01/09/2019,L,15,15,5,7,71.4,5,6,83.3,0,0,-,0,3,3,1,0,0,0,0,1
Luke Kennard,DET,@LAL,01/09/2019,L,19,12,5,9,55.6,1,4,25.0,1,2,50.0,0,5,5,2,0,0,0,1,-1
Jon Leuer,DET,@LAL,01/09/2019,L,16,4,2,3,66.7,0,1,0.0,0,0,-,1,2,3,1,0,0,1,4,-9
Kyle Kuzma,LAL,vs.DET,01/09/2019,W,29,41,16,24,66.7,5,10,50.0,4,6,66.7,1,1,2,0,0,0,2,2,14
Lance Stephenson,LAL,vs.DET,01/09/2019,W,22,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,2,1,0,0,1,8
Jose Calderon,DET,@LAL,01/09/2019,L,13,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,-2
Ivica Zubac,LAL,vs.DET,01/09/2019,W,23,11,4,8,50.0,0,0,-,3,4,75.0,3,6,9,1,1,0,0,3,-2
Michael Beasley,LAL,vs.DET,01/09/2019,W,19,19,9,13,69.2,1,2,50.0,0,0,-,0,2,2,4,0,2,2,2,-1
Josh Hart,LAL,vs.DET,01/09/2019,W,26,2,1,3,33.3,0,1,0.0,0,0,-,0,7,7,1,0,1,2,2,5
Reggie Jackson,DET,@LAL,01/09/2019,L,32,15,5,11,45.5,3,8,37.5,2,2,100,0,2,2,5,1,0,1,4,-18
Lonzo Ball,LAL,vs.DET,01/09/2019,W,35,5,2,6,33.3,1,4,25.0,0,0,-,0,5,5,11,2,1,2,3,24
Glenn Robinson III,DET,@LAL,01/09/2019,L,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,2
Blake Griffin,DET,@LAL,01/09/2019,L,37,16,6,14,42.9,2,8,25.0,2,2,100,0,0,0,6,1,0,4,3,-22
Kentavious Caldwell-Pope,LAL,vs.DET,01/09/2019,W,26,15,6,10,60.0,1,4,25.0,2,2,100,0,6,6,4,0,0,2,1,21
Russell Westbrook,OKC,vs.MIN,01/08/2019,L,39,25,11,22,50.0,1,6,16.7,2,2,100,1,4,5,16,1,2,7,2,7
Terrance Ferguson,OKC,vs.MIN,01/08/2019,L,25,14,5,8,62.5,4,4,100,0,0,-,2,2,4,0,0,1,0,3,12
Andrew Wiggins,MIN,@OKC,01/08/2019,W,38,40,11,24,45.8,2,4,50.0,16,18,88.9,3,7,10,4,1,1,1,5,-3
Jeff Teague,MIN,@OKC,01/08/2019,W,25,8,3,7,42.9,1,1,100,1,2,50.0,0,2,2,5,4,0,3,0,-16
Paul George,OKC,vs.MIN,01/08/2019,L,38,27,9,24,37.5,5,13,38.5,4,7,57.1,3,6,9,1,0,0,2,5,4
Taj Gibson,MIN,@OKC,01/08/2019,W,24,5,2,7,28.6,0,1,0.0,1,2,50.0,2,3,5,2,1,1,1,3,-23
Dario Saric,MIN,@OKC,01/08/2019,W,25,15,5,12,41.7,2,6,33.3,3,5,60.0,4,3,7,2,1,0,2,2,22
Patrick Patterson,OKC,vs.MIN,01/08/2019,L,14,5,1,2,50.0,1,2,50.0,2,3,66.7,0,3,3,0,0,0,0,0,-8
Josh Okogie,MIN,@OKC,01/08/2019,W,37,9,3,9,33.3,1,5,20.0,2,3,66.7,0,1,1,1,0,1,0,3,-2
Karl-Anthony Towns,MIN,@OKC,01/08/2019,W,24,20,8,14,57.1,2,5,40.0,2,3,66.7,4,5,9,1,0,0,2,5,4
Dennis Schroder,OKC,vs.MIN,01/08/2019,L,28,9,3,8,37.5,1,3,33.3,2,2,100,0,2,2,4,0,0,0,4,-19
Steven Adams,OKC,vs.MIN,01/08/2019,L,37,20,8,9,88.9,0,0,-,4,6,66.7,3,9,12,1,2,0,5,4,5
Tyus Jones,MIN,@OKC,01/08/2019,W,24,10,3,7,42.9,1,4,25.0,3,3,100,0,1,1,4,0,0,1,2,13
Gorgui Dieng,MIN,@OKC,01/08/2019,W,22,2,0,4,0.0,0,0,-,2,2,100,1,2,3,4,1,1,0,3,1
Abdel Nader,OKC,vs.MIN,01/08/2019,L,9,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,3,-9
Anthony Tolliver,MIN,@OKC,01/08/2019,W,20,10,3,6,50.0,2,5,40.0,2,2,100,1,3,4,2,1,0,0,0,14
Nerlens Noel,OKC,vs.MIN,01/08/2019,L,6,6,3,4,75.0,0,0,-,0,0,-,1,0,1,0,0,0,0,3,-2
Hamidou Diallo,OKC,vs.MIN,01/08/2019,L,10,4,2,2,100,0,0,-,0,0,-,0,3,3,0,0,0,0,2,-6
Jerami Grant,OKC,vs.MIN,01/08/2019,L,34,7,1,4,25.0,0,2,0.0,5,6,83.3,0,3,3,0,1,2,1,4,6
Jeremy Lin,ATL,@TOR,01/08/2019,L,35,20,8,10,80.0,0,1,0.0,4,6,66.7,0,4,4,9,0,0,4,1,-5
Kawhi Leonard,TOR,vs.ATL,01/08/2019,W,35,31,11,18,61.1,3,6,50.0,6,7,85.7,1,3,4,6,6,1,1,2,10
John Collins,ATL,@TOR,01/08/2019,L,35,21,8,11,72.7,3,3,100,2,3,66.7,5,9,14,2,1,0,4,4,2
Vince Carter,ATL,@TOR,01/08/2019,L,13,6,2,6,33.3,2,5,40.0,0,0,-,0,1,1,0,1,0,3,4,-7
Tyler Dorsey,ATL,@TOR,01/08/2019,L,16,6,2,4,50.0,2,3,66.7,0,0,-,1,2,3,0,0,0,0,1,5
OG Anunoby,TOR,vs.ATL,01/08/2019,W,28,14,5,6,83.3,2,2,100,2,2,100,1,1,2,1,2,0,1,3,6
Dewayne Dedmon,ATL,@TOR,01/08/2019,L,26,12,5,15,33.3,0,4,0.0,2,2,100,3,6,9,1,0,0,3,2,6
Serge Ibaka,TOR,vs.ATL,01/08/2019,W,32,13,5,12,41.7,1,4,25.0,2,2,100,1,5,6,0,2,2,3,1,17
