Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DeMar DeRozan,TOR,@PHI,12/14/2016,W,30,31,11,18,61.1,0,1,0.0,9,11,81.8,2,3,5,3,0,0,2,1,17
Jakob Poeltl,TOR,@PHI,12/14/2016,W,7,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,3,-7
Robert Covington,PHI,vs.TOR,12/14/2016,L,31,26,10,20,50.0,3,7,42.9,3,4,75.0,7,5,12,2,0,0,3,5,-7
DeMarre Carroll,TOR,@PHI,12/14/2016,W,20,10,3,9,33.3,2,6,33.3,2,2,100,2,1,3,1,1,0,1,0,12
Timothe Luwawu-Cabarrot,PHI,vs.TOR,12/14/2016,L,5,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,2,9
T.J. McConnell,PHI,vs.TOR,12/14/2016,L,20,3,1,2,50.0,0,0,-,1,2,50.0,0,3,3,8,2,0,3,1,-2
Joel Embiid,PHI,vs.TOR,12/14/2016,L,27,9,3,6,50.0,0,2,0.0,3,5,60.0,1,5,6,5,1,2,4,5,-10
Pascal Siakam,TOR,@PHI,12/14/2016,W,15,4,2,8,25.0,0,0,-,0,0,-,3,2,5,1,2,0,2,4,-12
Kyle Lowry,TOR,@PHI,12/14/2016,W,37,20,6,12,50.0,5,10,50.0,3,3,100,1,3,4,7,0,0,0,2,5
Dario Saric,PHI,vs.TOR,12/14/2016,L,13,2,0,2,0.0,0,2,0.0,2,2,100,1,5,6,0,0,0,1,5,5
Nik Stauskas,PHI,vs.TOR,12/14/2016,L,18,2,0,3,0.0,0,2,0.0,2,2,100,0,0,0,1,0,0,0,2,2
Norman Powell,TOR,@PHI,12/14/2016,W,21,6,2,5,40.0,0,2,0.0,2,3,66.7,0,0,0,0,2,2,0,3,11
Terrence Ross,TOR,@PHI,12/14/2016,W,19,13,3,8,37.5,1,5,20.0,6,6,100,0,2,2,0,1,0,0,1,5
Gerald Henderson,PHI,vs.TOR,12/14/2016,L,25,16,6,7,85.7,2,3,66.7,2,2,100,0,0,0,2,1,0,2,1,-20
Ersan Ilyasova,PHI,vs.TOR,12/14/2016,L,23,12,5,13,38.5,1,5,20.0,1,2,50.0,0,7,7,1,0,0,0,2,-10
Jonas Valanciunas,TOR,@PHI,12/14/2016,W,34,17,6,11,54.5,0,0,-,5,5,100,4,6,10,1,2,1,3,4,2
Jahlil Okafor,PHI,vs.TOR,12/14/2016,L,30,17,6,9,66.7,0,0,-,5,6,83.3,3,1,4,3,0,2,0,0,-7
Sergio Rodriguez,PHI,vs.TOR,12/14/2016,L,29,16,7,15,46.7,2,6,33.3,0,0,-,0,1,1,5,0,0,1,3,-7
Hollis Thompson,PHI,vs.TOR,12/14/2016,L,11,5,2,4,50.0,1,2,50.0,0,0,-,1,2,3,0,0,0,0,0,-2
Richaun Holmes,PHI,vs.TOR,12/14/2016,L,7,6,3,5,60.0,0,0,-,0,0,-,1,0,1,1,1,0,0,1,4
Patrick Patterson,TOR,@PHI,12/14/2016,W,28,9,3,6,50.0,2,4,50.0,1,2,50.0,2,3,5,1,0,0,0,1,16
Cory Joseph,TOR,@PHI,12/14/2016,W,29,13,5,9,55.6,0,1,0.0,3,4,75.0,1,4,5,7,1,0,1,1,-4
Stephen Curry,GSW,@NOP,12/13/2016,W,34,30,11,23,47.8,5,9,55.6,3,4,75.0,2,2,4,7,1,0,2,2,4
Tim Frazier,NOP,vs.GSW,12/13/2016,L,30,13,5,9,55.6,3,4,75.0,0,0,-,0,2,2,8,1,0,2,2,4
Shaun Livingston,GSW,@NOP,12/13/2016,W,17,4,2,5,40.0,0,0,-,0,0,-,0,2,2,1,0,0,0,1,0
Terrence Jones,NOP,vs.GSW,12/13/2016,L,21,8,4,6,66.7,0,1,0.0,0,0,-,1,9,10,0,1,2,1,0,10
JaVale McGee,GSW,@NOP,12/13/2016,W,16,9,4,5,80.0,0,0,-,1,2,50.0,1,4,5,0,0,0,0,0,8
Anthony Davis,NOP,vs.GSW,12/13/2016,L,36,28,10,14,71.4,1,1,100,7,8,87.5,0,8,8,3,2,5,6,2,-8
Andre Iguodala,GSW,@NOP,12/13/2016,W,31,6,2,6,33.3,2,5,40.0,0,0,-,2,6,8,3,0,0,0,2,-1
Reggie Williams,NOP,vs.GSW,12/13/2016,L,9,5,1,3,33.3,1,2,50.0,2,2,100,0,0,0,1,1,0,0,1,-2
Klay Thompson,GSW,@NOP,12/13/2016,W,37,17,6,16,37.5,2,8,25.0,3,4,75.0,1,2,3,3,0,2,2,2,10
Ian Clark,GSW,@NOP,12/13/2016,W,13,6,2,6,33.3,2,4,50.0,0,0,-,0,2,2,0,0,0,0,1,-5
Kevin Durant,GSW,@NOP,12/13/2016,W,37,27,10,19,52.6,1,3,33.3,6,7,85.7,0,2,2,3,0,2,3,2,1
Jrue Holiday,NOP,vs.GSW,12/13/2016,L,30,10,3,12,25.0,1,5,20.0,3,6,50.0,2,5,7,6,4,1,3,3,-12
Buddy Hield,NOP,vs.GSW,12/13/2016,L,18,7,3,7,42.9,1,3,33.3,0,0,-,0,3,3,1,0,1,0,1,-8
Langston Galloway,NOP,vs.GSW,12/13/2016,L,28,20,6,14,42.9,5,12,41.7,3,3,100,1,5,6,0,2,0,2,2,4
Alexis Ajinca,NOP,vs.GSW,12/13/2016,L,13,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,1,2,1,1,-11
Solomon Hill,NOP,vs.GSW,12/13/2016,L,30,12,5,10,50.0,2,4,50.0,0,0,-,1,5,6,1,0,0,1,4,-4
Draymond Green,GSW,@NOP,12/13/2016,W,36,12,4,11,36.4,2,5,40.0,2,2,100,1,13,14,10,4,1,2,2,5
Kevon Looney,GSW,@NOP,12/13/2016,W,4,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,1,0,-2
Patrick McCaw,GSW,@NOP,12/13/2016,W,2,0,0,0,-,0,0,-,0,0,-,1,0,1,0,1,0,1,0,2
David West,GSW,@NOP,12/13/2016,W,12,2,1,4,25.0,0,0,-,0,0,-,0,3,3,3,0,0,1,0,-2
E'Twaun Moore,NOP,vs.GSW,12/13/2016,L,25,6,2,6,33.3,0,3,0.0,2,2,100,1,1,2,5,0,0,1,2,7
Arinze Onuaku,ORL,@ATL,12/13/2016,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Damjan Rudez,ORL,@ATL,12/13/2016,W,12,0,0,3,0.0,0,3,0.0,0,0,-,1,0,1,4,1,0,0,1,10
Stephen Zimmerman,ORL,@ATL,12/13/2016,W,2,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,0,-4
Elfrid Payton,ORL,@ATL,12/13/2016,W,35,26,9,12,75.0,3,3,100,5,7,71.4,1,2,3,14,2,0,2,2,30
Dwight Howard,ATL,vs.ORL,12/13/2016,L,29,20,9,10,90.0,0,0,-,2,3,66.7,9,7,16,1,0,1,5,0,0
Aaron Gordon,ORL,@ATL,12/13/2016,W,18,7,3,6,50.0,1,3,33.3,0,0,-,0,3,3,2,0,1,1,4,0
Tim Hardaway Jr.,ATL,vs.ORL,12/13/2016,L,30,12,4,12,33.3,1,6,16.7,3,3,100,1,2,3,2,0,0,0,2,2
Jeff Green,ORL,@ATL,12/13/2016,W,31,16,6,14,42.9,1,4,25.0,3,3,100,1,3,4,1,0,0,3,1,34
Jodie Meeks,ORL,@ATL,12/13/2016,W,26,20,7,10,70.0,4,6,66.7,2,4,50.0,0,4,4,2,2,0,2,1,10
Dennis Schroder,ATL,vs.ORL,12/13/2016,L,34,19,7,16,43.8,3,5,60.0,2,2,100,0,1,1,13,2,0,4,3,0
DeAndre' Bembry,ATL,vs.ORL,12/13/2016,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Thabo Sefolosha,ATL,vs.ORL,12/13/2016,L,30,17,6,11,54.5,1,3,33.3,4,4,100,1,4,5,3,2,1,1,1,0
Bismack Biyombo,ORL,@ATL,12/13/2016,W,33,7,3,4,75.0,0,0,-,1,2,50.0,1,8,9,2,0,3,1,2,2
D.J. Augustin,ORL,@ATL,12/13/2016,W,15,3,1,4,25.0,1,3,33.3,0,0,-,0,0,0,3,0,0,0,1,-18
Taurean Prince,ATL,vs.ORL,12/13/2016,L,2,4,2,2,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4
Malcolm Delaney,ATL,vs.ORL,12/13/2016,L,14,8,2,4,50.0,0,1,0.0,4,4,100,0,1,1,3,0,0,2,2,-11
Kyle Korver,ATL,vs.ORL,12/13/2016,L,27,12,4,6,66.7,4,5,80.0,0,0,-,0,1,1,0,0,0,0,1,-23
Evan Fournier,ORL,@ATL,12/13/2016,W,33,23,11,15,73.3,1,4,25.0,0,1,0.0,0,0,0,6,2,1,0,2,-3
Mario Hezonja,ORL,@ATL,12/13/2016,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Mike Muscala,ATL,vs.ORL,12/13/2016,L,24,6,3,8,37.5,0,1,0.0,0,0,-,1,4,5,2,0,1,0,2,-15
Serge Ibaka,ORL,@ATL,12/13/2016,W,32,29,11,18,61.1,4,8,50.0,3,3,100,0,3,3,2,1,0,0,3,2
Kent Bazemore,ATL,vs.ORL,12/13/2016,L,15,5,2,8,25.0,0,2,0.0,1,2,50.0,0,3,3,0,0,0,0,1,-10
Paul Millsap,ATL,vs.ORL,12/13/2016,L,34,17,6,12,50.0,2,5,40.0,3,3,100,1,8,9,5,2,1,3,4,-6
Mason Plumlee,POR,vs.OKC,12/13/2016,W,29,18,7,9,77.8,0,0,-,4,6,66.7,1,6,7,2,1,2,4,3,12
Shabazz Napier,POR,vs.OKC,12/13/2016,W,7,2,0,0,-,0,0,-,2,2,100,0,1,1,1,0,0,0,1,-5
Meyers Leonard,POR,vs.OKC,12/13/2016,W,22,8,3,5,60.0,2,3,66.7,0,0,-,0,4,4,0,0,2,0,4,13
Alex Abrines,OKC,@POR,12/13/2016,L,13,5,2,7,28.6,1,5,20.0,0,0,-,0,2,2,1,0,0,0,1,-7
Nick Collison,OKC,@POR,12/13/2016,L,8,0,0,0,-,0,0,-,0,0,-,0,3,3,1,0,0,1,1,4
Allen Crabbe,POR,vs.OKC,12/13/2016,W,26,11,4,8,50.0,2,3,66.7,1,2,50.0,1,2,3,2,0,0,0,2,15
Russell Westbrook,OKC,@POR,12/13/2016,L,27,20,7,19,36.8,2,5,40.0,4,4,100,2,4,6,6,0,0,4,1,-10
Damian Lillard,POR,vs.OKC,12/13/2016,W,30,17,7,13,53.8,1,5,20.0,2,2,100,2,0,2,9,1,0,3,1,4
Semaj Christon,OKC,@POR,12/13/2016,L,27,4,1,6,16.7,0,2,0.0,2,4,50.0,0,1,1,3,1,0,3,4,-13
Steven Adams,OKC,@POR,12/13/2016,L,26,14,6,10,60.0,0,1,0.0,2,3,66.7,2,2,4,1,4,0,4,0,-8
Tim Quarterman,POR,vs.OKC,12/13/2016,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,0,-7
Enes Kanter,OKC,@POR,12/13/2016,L,19,6,1,7,14.3,0,1,0.0,4,7,57.1,5,2,7,1,0,0,4,1,-15
Joffrey Lauvergne,OKC,@POR,12/13/2016,L,16,9,3,7,42.9,1,2,50.0,2,2,100,3,0,3,2,1,0,0,2,-13
Domantas Sabonis,OKC,@POR,12/13/2016,L,20,5,2,4,50.0,1,1,100,0,0,-,2,7,9,0,0,1,2,4,-1
Anthony Morrow,OKC,@POR,12/13/2016,L,20,9,4,11,36.4,1,5,20.0,0,0,-,1,1,2,1,1,0,0,2,-19
Jake Layman,POR,vs.OKC,12/13/2016,W,6,0,0,4,0.0,0,3,0.0,0,0,-,0,0,0,0,1,0,0,0,-2
Ed Davis,POR,vs.OKC,12/13/2016,W,11,6,2,3,66.7,0,0,-,2,2,100,1,2,3,1,0,1,0,4,11
Jerami Grant,OKC,@POR,12/13/2016,L,26,11,3,8,37.5,0,1,0.0,5,6,83.3,0,1,1,0,1,0,1,4,-3
Andre Roberson,OKC,@POR,12/13/2016,L,31,7,3,7,42.9,1,3,33.3,0,0,-,1,2,3,1,2,1,2,1,-12
Kyle Singler,OKC,@POR,12/13/2016,L,6,5,1,1,100,1,1,100,2,2,100,0,2,2,1,0,0,0,0,2
Noah Vonleh,POR,vs.OKC,12/13/2016,W,19,5,2,4,50.0,0,0,-,1,2,50.0,2,3,5,0,1,1,2,4,-4
Evan Turner,POR,vs.OKC,12/13/2016,W,27,14,6,8,75.0,1,2,50.0,1,2,50.0,0,3,3,3,1,1,1,3,23
Pat Connaughton,POR,vs.OKC,12/13/2016,W,5,3,1,2,50.0,0,0,-,1,2,50.0,0,0,0,0,0,0,0,1,-2
CJ McCollum,POR,vs.OKC,12/13/2016,W,30,15,6,13,46.2,1,3,33.3,2,3,66.7,1,3,4,4,1,1,3,1,26
Maurice Harkless,POR,vs.OKC,12/13/2016,W,25,15,5,10,50.0,1,3,33.3,4,4,100,0,4,4,0,5,1,1,2,11
Toney Douglas,MEM,@CLE,12/13/2016,L,15,4,2,7,28.6,0,2,0.0,0,0,-,0,2,2,3,2,1,2,3,-3
DeAndre Liggins,CLE,vs.MEM,12/13/2016,W,32,3,1,7,14.3,1,3,33.3,0,2,0.0,1,4,5,4,2,1,1,2,9
Tony Allen,MEM,@CLE,12/13/2016,L,25,8,4,9,44.4,0,0,-,0,1,0.0,0,1,1,1,3,0,1,3,-11
Zach Randolph,MEM,@CLE,12/13/2016,L,31,18,9,15,60.0,0,1,0.0,0,0,-,1,4,5,2,2,1,1,1,-23
Wade Baldwin IV,MEM,@CLE,12/13/2016,L,4,6,1,1,100,0,0,-,4,4,100,0,0,0,0,0,1,0,0,1
LeBron James,CLE,vs.MEM,12/13/2016,W,36,23,9,17,52.9,0,4,0.0,5,8,62.5,1,5,6,8,3,0,6,1,8
Troy Daniels,MEM,@CLE,12/13/2016,L,20,5,1,6,16.7,1,5,20.0,2,2,100,0,2,2,1,0,0,2,1,-3
Jarell Martin,MEM,@CLE,12/13/2016,L,19,8,3,4,75.0,0,0,-,2,2,100,2,8,10,1,0,0,2,5,-13
Kevin Love,CLE,vs.MEM,12/13/2016,W,35,29,9,17,52.9,3,6,50.0,8,8,100,3,10,13,3,2,0,2,0,23
Iman Shumpert,CLE,vs.MEM,12/13/2016,W,24,5,2,5,40.0,1,3,33.3,0,0,-,0,2,2,2,0,1,2,2,8
Tristan Thompson,CLE,vs.MEM,12/13/2016,W,30,6,3,6,50.0,0,0,-,0,0,-,2,5,7,0,0,1,1,4,23
JR Smith,CLE,vs.MEM,12/13/2016,W,34,23,8,17,47.1,6,10,60.0,1,2,50.0,2,3,5,2,0,1,1,0,21
Chris Andersen,CLE,vs.MEM,12/13/2016,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Jordan McRae,CLE,vs.MEM,12/13/2016,W,3,2,1,1,100,0,0,-,0,0,-,0,1,1,0,1,0,1,1,-1
Kay Felder,CLE,vs.MEM,12/13/2016,W,8,2,1,2,50.0,0,0,-,0,0,-,0,4,4,0,0,0,0,3,-3
Deyonta Davis,MEM,@CLE,12/13/2016,L,11,6,3,3,100,0,0,-,0,1,0.0,1,3,4,0,0,0,0,1,3
JaMychal Green,MEM,@CLE,12/13/2016,L,29,2,1,10,10.0,0,1,0.0,0,0,-,5,3,8,2,2,0,2,2,-9
Troy Williams,MEM,@CLE,12/13/2016,L,36,13,6,16,37.5,1,4,25.0,0,0,-,2,4,6,1,0,0,3,5,-10
Richard Jefferson,CLE,vs.MEM,12/13/2016,W,17,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,1,0,0,2,1,5
Andrew Harrison,MEM,@CLE,12/13/2016,L,31,13,4,11,36.4,1,5,20.0,4,5,80.0,0,3,3,4,1,3,2,2,-15
Channing Frye,CLE,vs.MEM,12/13/2016,W,15,8,2,6,33.3,1,4,25.0,3,3,100,0,1,1,1,0,0,1,2,-4
Vince Carter,MEM,@CLE,12/13/2016,L,18,3,1,4,25.0,1,4,25.0,0,0,-,0,2,2,4,0,0,0,0,-2
James Jones,CLE,vs.MEM,12/13/2016,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Leandro Barbosa,PHX,vs.NYK,12/13/2016,W,18,6,3,5,60.0,0,2,0.0,0,0,-,0,3,3,0,0,1,1,0,-1
Derrick Rose,NYK,@PHX,12/13/2016,L,10,2,0,6,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,0,-5
Kyle O'Quinn,NYK,@PHX,12/13/2016,L,28,22,9,16,56.3,0,1,0.0,4,6,66.7,5,9,14,2,1,0,1,5,2
Mindaugas Kuzminskas,NYK,@PHX,12/13/2016,L,4,1,0,3,0.0,0,2,0.0,1,2,50.0,0,0,0,0,0,0,0,1,-9
Dragan Bender,PHX,vs.NYK,12/13/2016,W,8,3,1,3,33.3,1,3,33.3,0,0,-,0,0,0,0,0,0,0,3,-1
Devin Booker,PHX,vs.NYK,12/13/2016,W,36,12,3,16,18.8,1,5,20.0,5,5,100,0,1,1,0,0,1,1,2,7
Jared Dudley,PHX,vs.NYK,12/13/2016,W,22,6,2,4,50.0,2,3,66.7,0,0,-,0,6,6,1,2,1,3,4,1
Ron Baker,NYK,@PHX,12/13/2016,L,15,0,0,3,0.0,0,1,0.0,0,0,-,1,0,1,2,1,0,2,2,8
Brandon Knight,PHX,vs.NYK,12/13/2016,W,20,14,4,11,36.4,2,5,40.0,4,6,66.7,0,2,2,3,0,0,2,0,-9
Marquese Chriss,PHX,vs.NYK,12/13/2016,W,31,14,5,12,41.7,1,3,33.3,3,3,100,4,8,12,0,1,1,1,5,-1
Carmelo Anthony,NYK,@PHX,12/13/2016,L,39,13,3,15,20.0,0,2,0.0,7,8,87.5,0,6,6,5,0,0,0,2,-8
Courtney Lee,NYK,@PHX,12/13/2016,L,29,14,6,8,75.0,2,3,66.7,0,0,-,1,1,2,2,2,0,0,3,-8
Tyson Chandler,PHX,vs.NYK,12/13/2016,W,41,13,5,8,62.5,0,0,-,3,3,100,9,14,23,0,1,1,2,3,6
Justin Holiday,NYK,@PHX,12/13/2016,L,25,8,3,8,37.5,0,2,0.0,2,2,100,0,1,1,3,0,0,1,4,2
Kristaps Porzingis,NYK,@PHX,12/13/2016,L,42,34,12,23,52.2,4,4,100,6,7,85.7,1,7,8,0,3,3,2,6,4
Lance Thomas,NYK,@PHX,12/13/2016,L,23,6,1,4,25.0,1,2,50.0,3,3,100,1,1,2,1,1,0,1,1,9
Brandon Jennings,NYK,@PHX,12/13/2016,L,28,3,1,6,16.7,0,2,0.0,1,1,100,0,0,0,5,1,0,2,0,-5
P.J. Tucker,PHX,vs.NYK,12/13/2016,W,40,13,6,13,46.2,1,5,20.0,0,2,0.0,1,6,7,1,3,1,2,5,8
Eric Bledsoe,PHX,vs.NYK,12/13/2016,W,39,31,9,21,42.9,1,4,25.0,12,12,100,2,4,6,8,2,1,5,2,5
Alan Williams,PHX,vs.NYK,12/13/2016,W,9,1,0,0,-,0,0,-,1,2,50.0,0,1,1,0,0,0,0,4,-5
Joakim Noah,NYK,@PHX,12/13/2016,L,22,8,3,5,60.0,0,0,-,2,7,28.6,2,6,8,3,1,1,4,3,0
Dwyane Wade,CHI,vs.MIN,12/13/2016,L,32,12,4,13,30.8,1,3,33.3,3,6,50.0,1,4,5,8,2,1,2,2,13
Taj Gibson,CHI,vs.MIN,12/13/2016,L,28,10,5,11,45.5,0,0,-,0,0,-,2,2,4,1,0,0,2,4,-5
Jimmy Butler,CHI,vs.MIN,12/13/2016,L,39,27,9,22,40.9,1,2,50.0,8,9,88.9,1,8,9,6,3,1,2,2,-15
Robin Lopez,CHI,vs.MIN,12/13/2016,L,33,14,7,9,77.8,0,0,-,0,0,-,4,1,5,0,0,4,2,1,-16
Zach LaVine,MIN,@CHI,12/13/2016,W,43,24,10,18,55.6,1,4,25.0,3,4,75.0,1,5,6,6,0,1,2,3,3
Gorgui Dieng,MIN,@CHI,12/13/2016,W,37,16,7,12,58.3,1,2,50.0,1,2,50.0,2,5,7,2,0,2,1,3,15
Cristiano Felicio,CHI,vs.MIN,12/13/2016,L,15,4,2,4,50.0,0,0,-,0,0,-,3,2,5,1,0,0,0,2,11
Cole Aldrich,MIN,@CHI,12/13/2016,W,11,2,1,2,50.0,0,0,-,0,0,-,2,2,4,0,0,1,0,2,-10
Kris Dunn,MIN,@CHI,12/13/2016,W,13,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,1,0,0,3,1,-6
Karl-Anthony Towns,MIN,@CHI,12/13/2016,W,39,16,6,21,28.6,1,8,12.5,3,4,75.0,1,10,11,2,1,3,4,1,12
Shabazz Muhammad,MIN,@CHI,12/13/2016,W,13,5,2,5,40.0,0,0,-,1,2,50.0,1,1,2,0,0,0,0,0,-5
Nemanja Bjelica,MIN,@CHI,12/13/2016,W,9,0,0,2,0.0,0,1,0.0,0,0,-,1,1,2,0,0,0,1,1,-7
Andrew Wiggins,MIN,@CHI,12/13/2016,W,39,23,8,17,47.1,2,4,50.0,5,6,83.3,3,6,9,3,1,1,1,3,12
Doug McDermott,CHI,vs.MIN,12/13/2016,L,27,8,4,8,50.0,0,1,0.0,0,0,-,1,2,3,0,0,0,0,3,-2
Jerian Grant,CHI,vs.MIN,12/13/2016,L,19,8,3,6,50.0,2,2,100,0,0,-,0,3,3,1,1,0,0,1,-3
Isaiah Canaan,CHI,vs.MIN,12/13/2016,L,27,6,3,9,33.3,0,3,0.0,0,0,-,0,3,3,3,1,0,1,1,-8
Nikola Mirotic,CHI,vs.MIN,12/13/2016,L,20,5,1,5,20.0,0,4,0.0,3,4,75.0,1,4,5,0,0,0,0,0,0
Ricky Rubio,MIN,@CHI,12/13/2016,W,35,11,3,6,50.0,1,1,100,4,4,100,2,3,5,10,1,0,2,0,11
Rashad Vaughn,MIL,@TOR,12/12/2016,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-2
Matthew Dellavedova,MIL,@TOR,12/12/2016,L,28,2,1,8,12.5,0,2,0.0,0,0,-,0,0,0,10,0,0,0,2,-8
Jonas Valanciunas,TOR,vs.MIL,12/12/2016,W,23,11,4,9,44.4,0,0,-,3,4,75.0,4,8,12,1,0,0,1,3,0
Jakob Poeltl,TOR,vs.MIL,12/12/2016,W,3,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,0,0,0,2
Giannis Antetokounmpo,MIL,@TOR,12/12/2016,L,39,30,13,23,56.5,0,3,0.0,4,6,66.7,5,4,9,5,3,0,0,4,-11
Patrick Patterson,TOR,vs.MIL,12/12/2016,W,25,5,2,2,100,1,1,100,0,0,-,1,3,4,3,0,0,2,2,18
DeMarre Carroll,TOR,vs.MIL,12/12/2016,W,29,13,5,12,41.7,3,7,42.9,0,0,-,2,4,6,2,1,0,0,3,-1
Jason Terry,MIL,@TOR,12/12/2016,L,9,2,1,5,20.0,0,3,0.0,0,0,-,0,0,0,0,0,0,0,2,-17
Greg Monroe,MIL,@TOR,12/12/2016,L,16,11,5,5,100,0,0,-,1,1,100,1,1,2,0,1,0,1,2,-11
Michael Beasley,MIL,@TOR,12/12/2016,L,16,2,1,5,20.0,0,1,0.0,0,0,-,2,2,4,2,0,0,2,0,-14
Malcolm Brogdon,MIL,@TOR,12/12/2016,L,23,4,1,6,16.7,0,2,0.0,2,2,100,1,1,2,2,3,0,2,2,-19
Lucas Nogueira,TOR,vs.MIL,12/12/2016,W,20,5,2,3,66.7,0,0,-,1,2,50.0,3,2,5,1,1,1,1,1,18
Norman Powell,TOR,vs.MIL,12/12/2016,W,8,7,3,4,75.0,1,1,100,0,0,-,0,0,0,0,0,0,0,0,3
Kyle Lowry,TOR,vs.MIL,12/12/2016,W,34,18,5,9,55.6,4,7,57.1,4,4,100,0,3,3,7,1,0,5,3,29
DeMar DeRozan,TOR,vs.MIL,12/12/2016,W,32,30,7,11,63.6,1,1,100,15,15,100,1,2,3,3,0,0,2,0,-2
Miles Plumlee,MIL,@TOR,12/12/2016,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-2
Jabari Parker,MIL,@TOR,12/12/2016,L,35,27,11,17,64.7,2,3,66.7,3,5,60.0,2,1,3,2,1,0,2,2,-3
Cory Joseph,TOR,vs.MIL,12/12/2016,W,27,6,3,8,37.5,0,1,0.0,0,0,-,1,3,4,7,2,0,3,2,15
Pascal Siakam,TOR,vs.MIL,12/12/2016,W,16,0,0,4,0.0,0,1,0.0,0,0,-,1,2,3,1,0,1,0,4,8
Fred VanVleet,TOR,vs.MIL,12/12/2016,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,3
Thon Maker,MIL,@TOR,12/12/2016,L,6,3,1,2,50.0,0,0,-,1,2,50.0,1,2,3,0,0,0,1,1,-5
John Henson,MIL,@TOR,12/12/2016,L,14,7,3,5,60.0,0,0,-,1,1,100,0,2,2,0,0,3,0,2,-3
Tony Snell,MIL,@TOR,12/12/2016,L,29,8,3,6,50.0,2,5,40.0,0,0,-,0,5,5,4,0,0,0,1,3
Terrence Ross,TOR,vs.MIL,12/12/2016,W,21,25,10,17,58.8,4,6,66.7,1,3,33.3,0,5,5,0,2,0,0,0,17
Mirza Teletovic,MIL,@TOR,12/12/2016,L,19,4,2,7,28.6,0,5,0.0,0,0,-,0,7,7,1,0,0,2,2,-18
Kosta Koufos,SAC,vs.LAL,12/12/2016,W,32,10,5,7,71.4,0,0,-,0,0,-,4,3,7,0,3,1,0,1,18
Darren Collison,SAC,vs.LAL,12/12/2016,W,32,20,7,11,63.6,4,7,57.1,2,6,33.3,0,0,0,3,1,0,2,2,25
Julius Randle,LAL,@SAC,12/12/2016,L,28,2,1,7,14.3,0,1,0.0,0,0,-,4,4,8,0,1,0,2,4,-18
Ivica Zubac,LAL,@SAC,12/12/2016,L,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-5
Ty Lawson,SAC,vs.LAL,12/12/2016,W,26,8,3,8,37.5,0,3,0.0,2,2,100,2,4,6,5,4,0,4,2,9
Omri Casspi,SAC,vs.LAL,12/12/2016,W,30,13,6,10,60.0,1,1,100,0,3,0.0,1,5,6,3,1,0,1,2,30
Garrett Temple,SAC,vs.LAL,12/12/2016,W,31,16,7,8,87.5,2,2,100,0,0,-,0,1,1,2,1,0,1,3,41
Nick Young,LAL,@SAC,12/12/2016,L,26,8,3,10,30.0,2,7,28.6,0,0,-,0,2,2,1,1,0,2,1,-12
Metta World Peace,LAL,@SAC,12/12/2016,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-5
Luol Deng,LAL,@SAC,12/12/2016,L,26,16,7,11,63.6,2,3,66.7,0,1,0.0,1,3,4,4,2,0,1,0,-15
D'Angelo Russell,LAL,@SAC,12/12/2016,L,20,17,6,10,60.0,3,4,75.0,2,2,100,1,1,2,4,0,0,3,0,5
Larry Nance Jr.,LAL,@SAC,12/12/2016,L,17,3,1,3,33.3,0,0,-,1,2,50.0,1,2,3,0,2,0,3,3,-1
Lou Williams,LAL,@SAC,12/12/2016,L,26,14,3,12,25.0,2,5,40.0,6,8,75.0,0,1,1,2,1,1,2,0,-9
Jordan Clarkson,LAL,@SAC,12/12/2016,L,22,15,4,11,36.4,1,2,50.0,6,6,100,1,1,2,4,1,0,1,2,-13
Ben McLemore,SAC,vs.LAL,12/12/2016,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,1,0,-5
