Date,Player,Team,Match-up,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Season
2020-12-26,LaMelo Ball,CHA,vs.OKC,L,15,13,5,10,50.0,2,4,50.0,1,2,50.0,2,3,5,1,1,0,2,1,-11,2020-21
2020-12-26,Bismack Biyombo,CHA,vs.OKC,L,30,5,2,7,28.6,0,0,-,1,2,50.0,3,6,9,4,0,2,0,2,-3,2020-21
2020-12-26,P.J. Washington,CHA,vs.OKC,L,29,18,7,15,46.7,1,3,33.3,3,6,50.0,2,6,8,1,2,3,2,3,-7,2020-21
2020-12-26,Shai Gilgeous-Alexander,OKC,@CHA,W,34,24,8,20,40.0,1,6,16.7,7,10,70.0,2,5,7,9,0,1,5,4,14,2020-21
2020-12-26,Jalen McDaniels,CHA,vs.OKC,L,11,2,0,1,0.0,0,0,-,2,4,50.0,0,5,5,1,0,0,1,3,14,2020-21
2020-12-26,Caleb Martin,CHA,vs.OKC,L,15,10,4,8,50.0,1,2,50.0,1,1,100,0,1,1,0,2,0,1,1,9,2020-21
2020-12-26,Devonte' Graham,CHA,vs.OKC,L,34,14,4,16,25.0,3,7,42.9,3,5,60.0,1,2,3,10,1,0,2,2,17,2020-21
2020-12-26,Terry Rozier,CHA,vs.OKC,L,31,19,5,15,33.3,2,7,28.6,7,9,77.8,1,2,3,2,2,1,0,2,-18,2020-21
2020-12-26,Aleksej Pokusevski,OKC,@CHA,W,11,0,0,6,0.0,0,6,0.0,0,0,-,0,4,4,0,1,1,1,2,-14,2020-21
2020-12-26,Theo Maledon,OKC,@CHA,W,20,4,2,5,40.0,0,2,0.0,0,0,-,0,0,0,2,2,0,4,2,-18,2020-21
2020-12-26,Luguentz Dort,OKC,@CHA,W,35,15,5,12,41.7,1,4,25.0,4,4,100,2,3,5,2,1,1,0,3,16,2020-21
2020-12-26,Darius Bazley,OKC,@CHA,W,33,15,7,12,58.3,1,5,20.0,0,0,-,1,9,10,1,1,2,1,1,9,2020-21
2020-12-26,Kenrich Williams,OKC,@CHA,W,16,5,1,3,33.3,1,2,50.0,2,2,100,1,2,3,2,1,1,1,3,-8,2020-21
2020-12-26,Grayson Allen,MEM,vs.ATL,L,29,10,2,6,33.3,1,5,20.0,5,5,100,3,1,4,2,0,0,0,0,-7,2020-21
2020-12-26,Ja Morant,MEM,vs.ATL,L,34,28,10,21,47.6,2,7,28.6,6,8,75.0,1,2,3,7,0,1,2,4,-2,2020-21
2020-12-26,Brandon Clarke,MEM,vs.ATL,L,20,4,2,8,25.0,0,1,0.0,0,0,-,1,2,3,1,0,0,0,4,-15,2020-21
2020-12-26,John Konchar,MEM,vs.ATL,L,16,7,1,3,33.3,1,3,33.3,4,4,100,1,3,4,0,2,1,1,1,-5,2020-21
2020-12-26,Desmond Bane,MEM,vs.ATL,L,22,6,2,2,100,2,2,100,0,0,-,0,1,1,0,0,0,0,4,2,2020-21
2020-12-26,Solomon Hill,ATL,@MEM,W,13,6,2,5,40.0,1,2,50.0,1,1,100,1,1,2,0,0,0,0,2,3,2020-21
2020-12-26,Bogdan Bogdanovic,ATL,@MEM,W,32,7,2,10,20.0,1,9,11.1,2,2,100,1,8,9,2,1,0,1,0,-5,2020-21
2020-12-26,John Collins,ATL,@MEM,W,27,13,4,9,44.4,0,3,0.0,5,5,100,3,7,10,0,1,2,2,4,13,2020-21
2020-12-26,Bruno Fernando,ATL,@MEM,W,17,0,0,1,0.0,0,0,-,0,0,-,2,8,10,3,0,0,2,1,-1,2020-21
2020-12-26,Kevin Huerter,ATL,@MEM,W,27,21,8,12,66.7,4,5,80.0,1,1,100,0,2,2,4,1,0,3,5,12,2020-21
2020-12-26,Trae Young,ATL,@MEM,W,35,36,10,24,41.7,1,7,14.3,15,17,88.2,2,1,3,9,0,0,2,1,10,2020-21
2020-12-26,Brandon Goodwin,ATL,@MEM,W,12,5,1,4,25.0,1,2,50.0,2,4,50.0,1,0,1,0,0,0,0,0,-2,2020-21
2020-12-26,Cam Reddish,ATL,@MEM,W,32,5,2,8,25.0,1,1,100,0,0,-,1,2,3,2,1,1,3,3,0,2020-21
2020-12-26,De'Andre Hunter,ATL,@MEM,W,35,15,5,11,45.5,2,4,50.0,3,3,100,1,10,11,3,0,2,1,3,2,2020-21
2020-12-26,Nathan Knight,ATL,@MEM,W,9,14,4,5,80.0,2,3,66.7,4,5,80.0,1,2,3,0,0,0,1,1,-7,2020-21
2020-12-26,Jonas Valanciunas,MEM,vs.ATL,L,29,13,2,6,33.3,1,3,33.3,8,10,80.0,2,10,12,4,1,1,4,5,6,2020-21
2020-12-26,Dillon Brooks,MEM,vs.ATL,L,31,19,8,23,34.8,3,11,27.3,0,0,-,0,2,2,2,2,0,2,6,12,2020-21
2020-12-26,Tyus Jones,MEM,vs.ATL,L,16,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,3,0,1,0,0,-3,2020-21
2020-12-26,Kyle Anderson,MEM,vs.ATL,L,36,20,8,15,53.3,2,6,33.3,2,2,100,1,13,14,1,0,2,0,2,3,2020-21
2020-12-26,Gorgui Dieng,MEM,vs.ATL,L,7,5,2,5,40.0,1,3,33.3,0,0,-,0,2,2,0,0,0,1,1,-14,2020-21
2020-12-26,Chris Paul,PHX,@SAC,L,33,22,8,19,42.1,2,6,33.3,4,5,80.0,1,4,5,12,2,1,0,4,-1,2020-21
2020-12-26,Cory Joseph,SAC,vs.PHX,W,19,3,1,8,12.5,0,2,0.0,1,2,50.0,0,3,3,1,0,1,1,2,-4,2020-21
2020-12-26,Marvin Bagley III,SAC,vs.PHX,W,21,13,5,10,50.0,0,1,0.0,3,7,42.9,6,5,11,1,0,0,3,3,-3,2020-21
2020-12-26,Buddy Hield,SAC,vs.PHX,W,35,14,4,14,28.6,2,7,28.6,4,6,66.7,1,3,4,0,1,0,1,3,1,2020-21
2020-12-26,Richaun Holmes,SAC,vs.PHX,W,24,11,3,5,60.0,0,0,-,5,5,100,3,6,9,1,1,0,4,4,-1,2020-21
2020-12-26,Jalen Smith,PHX,@SAC,L,4,0,0,2,0.0,0,1,0.0,0,0,-,2,0,2,0,0,0,0,0,3,2020-21
2020-12-26,Damian Jones,PHX,@SAC,L,15,2,1,3,33.3,0,0,-,0,0,-,0,2,2,0,0,0,0,2,-5,2020-21
2020-12-26,Cameron Payne,PHX,@SAC,L,15,8,4,7,57.1,0,1,0.0,0,0,-,0,1,1,4,1,0,2,2,-2,2020-21
2020-12-26,Frank Kaminsky,PHX,@SAC,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,0,2020-21
2020-12-26,Langston Galloway,PHX,@SAC,L,10,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3,2020-21
2020-12-26,Jae Crowder,PHX,@SAC,L,33,17,7,13,53.8,3,8,37.5,0,0,-,1,7,8,2,1,0,0,1,-1,2020-21
2020-12-26,Devin Booker,PHX,@SAC,L,38,26,10,21,47.6,3,7,42.9,3,3,100,0,3,3,3,1,0,7,5,3,2020-21
2020-12-26,Tyrese Haliburton,SAC,vs.PHX,W,26,2,1,4,25.0,0,3,0.0,0,0,-,0,2,2,5,0,1,1,2,7,2020-21
2020-12-26,Harrison Barnes,SAC,vs.PHX,W,34,11,5,14,35.7,0,2,0.0,1,1,100,1,10,11,2,0,1,2,0,2,2020-21
2020-12-26,De'Aaron Fox,SAC,vs.PHX,W,35,24,7,14,50.0,3,7,42.9,7,8,87.5,1,3,4,7,1,2,5,2,-3,2020-21
2020-12-26,Mikal Bridges,PHX,@SAC,L,27,9,4,8,50.0,1,5,20.0,0,0,-,1,2,3,1,1,3,0,2,3,2020-21
2020-12-26,Cameron Johnson,PHX,@SAC,L,25,8,3,10,30.0,2,8,25.0,0,0,-,1,1,2,1,1,0,0,1,-11,2020-21
2020-12-26,Deandre Ayton,PHX,@SAC,L,30,9,3,5,60.0,0,0,-,3,5,60.0,4,8,12,2,0,1,2,5,2,2020-21
2020-12-26,Jevon Carter,PHX,@SAC,L,7,2,1,6,16.7,0,5,0.0,0,0,-,0,1,1,0,1,0,0,0,-3,2020-21
2020-12-26,Glenn Robinson III,SAC,vs.PHX,W,15,8,4,6,66.7,0,1,0.0,0,0,-,0,3,3,0,0,1,0,1,4,2020-21
2020-12-26,Nemanja Bjelica,SAC,vs.PHX,W,16,12,5,6,83.3,0,0,-,2,2,100,1,0,1,2,0,1,0,3,8,2020-21
2020-12-26,Hassan Whiteside,SAC,vs.PHX,W,15,8,4,5,80.0,0,0,-,0,2,0.0,2,6,8,1,1,2,1,2,3,2020-21
2020-12-25,Lou Williams,LAC,@DEN,W,24,8,3,7,42.9,2,4,50.0,0,0,-,0,4,4,3,1,0,1,1,10,2020-21
2020-12-25,Serge Ibaka,LAC,@DEN,W,21,15,6,9,66.7,2,2,100,1,1,100,0,2,2,2,0,1,1,4,16,2020-21
2020-12-25,Nicolas Batum,LAC,@DEN,W,36,13,5,8,62.5,2,5,40.0,1,1,100,4,6,10,4,1,1,2,5,13,2020-21
2020-12-25,Patrick Beverley,LAC,@DEN,W,22,9,3,6,50.0,2,5,40.0,1,2,50.0,1,1,2,0,2,0,1,5,5,2020-21
2020-12-25,Paul George,LAC,@DEN,W,37,23,8,14,57.1,5,9,55.6,2,2,100,0,5,5,9,1,0,6,1,18,2020-21
2020-12-25,Patrick Patterson,LAC,@DEN,W,11,5,1,1,100,1,1,100,2,2,100,2,1,3,2,0,0,1,4,2,2020-21
2020-12-25,Kawhi Leonard,LAC,@DEN,W,30,21,8,14,57.1,2,4,50.0,3,3,100,2,3,5,7,4,1,2,4,13,2020-21
2020-12-25,Reggie Jackson,LAC,@DEN,W,13,5,2,6,33.3,1,4,25.0,0,0,-,0,1,1,3,0,0,0,2,4,2020-21
2020-12-25,Ivica Zubac,LAC,@DEN,W,19,12,2,2,100,0,0,-,8,11,72.7,0,0,0,0,0,1,2,4,9,2020-21
2020-12-25,Luke Kennard,LAC,@DEN,W,20,8,2,6,33.3,2,4,50.0,2,2,100,0,6,6,2,0,0,2,1,10,2020-21
2020-12-25,Amir Coffey,LAC,@DEN,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,2020-21
2020-12-25,Terance Mann,LAC,@DEN,W,5,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-4,2020-21
2020-12-25,Mfiondu Kabengele,LAC,@DEN,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,2020-21
2020-12-25,Daniel Oturu,LAC,@DEN,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,2020-21
2020-12-25,Paul Millsap,DEN,vs.LAC,L,22,8,3,5,60.0,1,2,50.0,1,2,50.0,0,1,1,0,0,0,0,4,-10,2020-21
2020-12-25,Will Barton,DEN,vs.LAC,L,29,15,4,10,40.0,1,4,25.0,6,9,66.7,1,4,5,3,1,0,1,3,-6,2020-21
2020-12-25,Gary Harris,DEN,vs.LAC,L,22,2,1,5,20.0,0,2,0.0,0,0,-,0,1,1,2,1,0,2,2,-12,2020-21
2020-12-25,Nikola Jokic,DEN,vs.LAC,L,38,24,7,13,53.8,1,4,25.0,9,11,81.8,3,6,9,10,1,0,5,2,-20,2020-21
2020-12-25,Jamal Murray,DEN,vs.LAC,L,37,23,9,20,45.0,4,11,36.4,1,2,50.0,2,3,5,3,1,0,3,4,-9,2020-21
2020-12-25,Isaiah Hartenstein,DEN,vs.LAC,L,10,6,3,5,60.0,0,0,-,0,0,-,2,3,5,1,0,1,0,1,3,2020-21
2020-12-25,PJ Dozier,DEN,vs.LAC,L,19,7,3,5,60.0,1,2,50.0,0,0,-,1,1,2,0,0,0,1,2,-5,2020-21
2020-12-25,Monte Morris,DEN,vs.LAC,L,30,13,3,7,42.9,1,3,33.3,6,7,85.7,1,0,1,4,1,0,0,0,-11,2020-21
2020-12-25,Michael Porter Jr.,DEN,vs.LAC,L,23,10,4,9,44.4,2,6,33.3,0,0,-,0,3,3,2,2,0,0,2,-14,2020-21
2020-12-25,Bol Bol,DEN,vs.LAC,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-2,2020-21
2020-12-25,Markus Howard,DEN,vs.LAC,L,0,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0,2020-21
2020-12-25,Facundo Campazzo,DEN,vs.LAC,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-7,2020-21
2020-12-25,Alex Caruso,LAL,vs.DAL,W,13,6,2,2,100,2,2,100,0,0,-,0,1,1,2,2,0,2,2,10,2020-21
2020-12-25,Alfonzo McKinnie,LAL,vs.DAL,W,2,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,4,2020-21
2020-12-25,Talen Horton-Tucker,LAL,vs.DAL,W,7,5,1,2,50.0,1,1,100,2,2,100,1,0,1,2,0,1,1,2,9,2020-21
2020-12-25,LeBron James,LAL,vs.DAL,W,31,22,8,18,44.4,3,8,37.5,3,4,75.0,1,6,7,10,1,0,4,0,16,2020-21
2020-12-25,Wesley Matthews,LAL,vs.DAL,W,16,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,0,1,0,0,1,-3,2020-21
2020-12-25,Markieff Morris,LAL,vs.DAL,W,15,9,3,5,60.0,3,5,60.0,0,0,-,3,4,7,2,1,0,0,0,3,2020-21
2020-12-25,Quinn Cook,LAL,vs.DAL,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4,2020-21
2020-12-25,Kentavious Caldwell-Pope,LAL,vs.DAL,W,24,8,3,7,42.9,2,6,33.3,0,0,-,0,0,0,2,1,2,0,4,18,2020-21
2020-12-25,Dennis Schroder,LAL,vs.DAL,W,25,18,7,11,63.6,1,3,33.3,3,4,75.0,1,1,2,6,0,0,4,5,8,2020-21
2020-12-25,Anthony Davis,LAL,vs.DAL,W,30,28,10,16,62.5,3,5,60.0,5,7,71.4,1,7,8,5,2,0,2,2,16,2020-21
2020-12-25,Marc Gasol,LAL,vs.DAL,W,20,2,0,1,0.0,0,1,0.0,2,2,100,2,7,9,0,0,0,1,2,8,2020-21
2020-12-25,Jared Dudley,LAL,vs.DAL,W,2,0,0,0,-,0,0,-,0,0,-,1,2,3,0,0,0,0,0,4,2020-21
2020-12-25,Josh Green,DAL,@LAL,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2020-21
2020-12-25,Tyrell Terry,DAL,@LAL,L,2,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,0,0,0,1,2020-21
2020-12-25,Luka Doncic,DAL,@LAL,L,34,27,9,19,47.4,2,5,40.0,7,8,87.5,0,4,4,7,0,1,3,0,-14,2020-21
2020-12-25,Jalen Brunson,DAL,@LAL,L,14,4,2,5,40.0,0,1,0.0,0,0,-,0,2,2,1,0,0,3,2,-9,2020-21
2020-12-25,Maxi Kleber,DAL,@LAL,L,20,5,1,2,50.0,1,2,50.0,2,2,100,1,4,5,0,2,0,0,0,-8,2020-21
2020-12-25,Wes Iwundu,DAL,@LAL,L,2,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2020-21
2020-12-25,Dorian Finney-Smith,DAL,@LAL,L,29,10,4,9,44.4,2,6,33.3,0,0,-,0,2,2,0,3,0,1,4,-19,2020-21
2020-12-25,Willie Cauley-Stein,DAL,@LAL,L,14,0,0,3,0.0,0,0,-,0,0,-,0,2,2,0,2,1,1,3,-6,2020-21
2020-12-25,Dwight Powell,DAL,@LAL,L,24,11,4,4,100,1,1,100,2,4,50.0,0,3,3,1,3,0,1,2,-11,2020-21
2020-12-25,Trey Burke,DAL,@LAL,L,24,17,5,10,50.0,4,7,57.1,3,4,75.0,0,1,1,2,0,1,0,5,-13,2020-21
2020-12-25,Tim Hardaway Jr.,DAL,@LAL,L,28,10,4,12,33.3,1,5,20.0,1,2,50.0,1,3,4,2,0,0,0,1,-9,2020-21
2020-12-25,James Johnson,DAL,@LAL,L,12,4,1,1,100,0,0,-,2,3,66.7,0,1,1,4,1,0,0,0,-7,2020-21
2020-12-25,Montrezl Harrell,LAL,vs.DAL,W,28,22,10,13,76.9,0,1,0.0,2,5,40.0,5,2,7,2,1,0,2,4,15,2020-21
2020-12-25,Josh Richardson,DAL,@LAL,L,27,17,6,12,50.0,2,5,40.0,3,3,100,1,1,2,2,2,0,0,4,-10,2020-21
2020-12-25,Boban Marjanovic,DAL,@LAL,L,7,6,3,4,75.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-2,2020-21
2020-12-25,Kyle Kuzma,LAL,vs.DAL,W,22,13,5,11,45.5,3,4,75.0,0,0,-,2,4,6,2,0,1,0,1,7,2020-21
2020-12-25,Jeff Teague,BOS,vs.BKN,L,21,0,0,5,0.0,0,1,0.0,0,0,-,0,1,1,2,1,0,2,1,7,2020-21
2020-12-25,Tristan Thompson,BOS,vs.BKN,L,21,8,3,8,37.5,0,0,-,2,2,100,5,3,8,0,0,1,1,5,-8,2020-21
2020-12-25,Marcus Smart,BOS,vs.BKN,L,32,13,4,12,33.3,3,7,42.9,2,2,100,2,1,3,6,2,1,1,5,-24,2020-21
2020-12-25,Jaylen Brown,BOS,vs.BKN,L,31,27,11,25,44.0,0,4,0.0,5,9,55.6,5,3,8,3,0,1,2,5,-25,2020-21
2020-12-25,Jayson Tatum,BOS,vs.BKN,L,36,20,9,22,40.9,2,6,33.3,0,0,-,1,7,8,2,1,1,3,1,-17,2020-21
2020-12-25,Semi Ojeleye,BOS,vs.BKN,L,14,9,2,7,28.6,1,2,50.0,4,6,66.7,3,1,4,1,0,0,0,1,3,2020-21
2020-12-25,Daniel Theis,BOS,vs.BKN,L,23,2,1,3,33.3,0,2,0.0,0,0,-,1,4,5,3,0,0,1,3,-14,2020-21
2020-12-25,Carsen Edwards,BOS,vs.BKN,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2020-21
2020-12-25,Tremont Waters,BOS,vs.BKN,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-4,2020-21
2020-12-25,Grant Williams,BOS,vs.BKN,L,19,4,2,4,50.0,0,1,0.0,0,0,-,2,4,6,4,0,1,0,3,-4,2020-21
2020-12-25,Javonte Green,BOS,vs.BKN,L,4,2,1,3,33.3,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-6,2020-21
2020-12-25,Aaron Nesmith,BOS,vs.BKN,L,9,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,0,0,0,1,0,-6,2020-21
2020-12-25,Rodions Kurucs,BKN,@BOS,W,3,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,4,2020-21
2020-12-25,Reggie Perry,BKN,@BOS,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,4,2020-21
2020-12-25,Kyrie Irving,BKN,@BOS,W,33,37,13,21,61.9,7,10,70.0,4,4,100,1,5,6,8,1,0,1,4,31,2020-21
2020-12-25,DeAndre Jordan,BKN,@BOS,W,19,4,2,2,100,0,0,-,0,2,0.0,2,5,7,2,0,2,1,2,5,2020-21
2020-12-25,Spencer Dinwiddie,BKN,@BOS,W,29,6,2,6,33.3,0,2,0.0,2,2,100,0,4,4,2,2,1,2,3,16,2020-21
2020-12-25,Joe Harris,BKN,@BOS,W,26,9,3,6,50.0,2,4,50.0,1,2,50.0,0,1,1,0,0,0,0,4,23,2020-21
2020-12-25,Tyler Johnson,BKN,@BOS,W,3,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,4,2020-21
2020-12-25,Caris LeVert,BKN,@BOS,W,19,10,5,8,62.5,0,2,0.0,0,0,-,0,1,1,3,0,1,7,1,-3,2020-21
2020-12-25,Taurean Prince,BKN,@BOS,W,12,5,1,5,20.0,1,2,50.0,2,2,100,0,0,0,0,0,1,0,2,-11,2020-21
2020-12-25,Timothe Luwawu-Cabarrot,BKN,@BOS,W,3,4,1,1,100,0,0,-,2,2,100,0,0,0,0,0,0,0,0,4,2020-21
2020-12-25,Jarrett Allen,BKN,@BOS,W,21,9,2,3,66.7,0,0,-,5,6,83.3,5,6,11,1,0,4,1,1,3,2020-21
2020-12-25,Payton Pritchard,BOS,vs.BKN,L,25,7,3,5,60.0,1,2,50.0,0,0,-,0,2,2,1,2,0,3,3,-2,2020-21
2020-12-25,Jeff Green,BKN,@BOS,W,15,2,1,3,33.3,0,1,0.0,0,0,-,1,3,4,0,0,0,0,1,-3,2020-21
2020-12-25,Kevin Durant,BKN,@BOS,W,33,29,9,16,56.3,3,4,75.0,8,9,88.9,0,4,4,3,2,0,2,3,31,2020-21
2020-12-25,Bruce Brown,BKN,@BOS,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4,2020-21
2020-12-25,Landry Shamet,BKN,@BOS,W,19,5,1,3,33.3,1,3,33.3,2,2,100,0,3,3,1,0,1,1,0,-3,2020-21
2020-12-25,D.J. Augustin,MIL,vs.GSW,W,13,13,4,6,66.7,3,3,100,2,2,100,0,0,0,1,0,0,0,1,10,2020-21
2020-12-25,Sam Merrill,MIL,vs.GSW,W,8,6,2,3,66.7,2,2,100,0,0,-,2,1,3,4,1,0,1,0,6,2020-21
2020-12-25,Jordan Nwora,MIL,vs.GSW,W,10,7,2,6,33.3,1,3,33.3,2,2,100,0,1,1,0,0,0,1,2,6,2020-21
2020-12-25,Brad Wanamaker,GSW,@MIL,L,19,11,4,7,57.1,1,2,50.0,2,2,100,0,1,1,2,1,0,0,3,-15,2020-21
2020-12-25,Giannis Antetokounmpo,MIL,vs.GSW,W,27,15,4,14,28.6,0,3,0.0,7,15,46.7,4,9,13,4,0,0,2,2,26,2020-21
2020-12-25,Andrew Wiggins,GSW,@MIL,L,25,12,6,18,33.3,0,4,0.0,0,0,-,3,3,6,0,1,0,1,3,-19,2020-21
2020-12-25,Pat Connaughton,MIL,vs.GSW,W,19,2,1,3,33.3,0,1,0.0,0,0,-,0,7,7,2,0,0,0,0,27,2020-21
2020-12-25,Marquese Chriss,GSW,@MIL,L,14,4,1,4,25.0,0,2,0.0,2,4,50.0,0,5,5,1,0,2,2,1,-19,2020-21
2020-12-25,Damion Lee,GSW,@MIL,L,19,9,2,4,50.0,2,4,50.0,3,3,100,0,2,2,1,0,0,1,0,-10,2020-21
2020-12-25,Bryn Forbes,MIL,vs.GSW,W,13,8,3,5,60.0,2,3,66.7,0,0,-,0,0,0,0,0,0,0,1,13,2020-21
2020-12-25,D.J. Wilson,MIL,vs.GSW,W,14,9,3,4,75.0,3,3,100,0,0,-,0,4,4,0,0,1,1,2,12,2020-21
2020-12-25,Jordan Poole,GSW,@MIL,L,19,11,4,11,36.4,1,6,16.7,2,2,100,0,1,1,0,0,0,0,1,-15,2020-21
2020-12-25,Donte DiVincenzo,MIL,vs.GSW,W,20,13,5,8,62.5,3,5,60.0,0,0,-,1,3,4,0,2,0,2,1,5,2020-21
2020-12-25,Torrey Craig,MIL,vs.GSW,W,10,0,0,1,0.0,0,0,-,0,0,-,0,4,4,0,0,0,1,2,6,2020-21
2020-12-25,Bobby Portis,MIL,vs.GSW,W,26,10,5,9,55.6,0,3,0.0,0,0,-,1,11,12,2,1,1,1,1,20,2020-21
2020-12-25,Thanasis Antetokounmpo,MIL,vs.GSW,W,10,4,2,2,100,0,0,-,0,0,-,0,0,0,1,0,0,1,1,6,2020-21
2020-12-25,Stephen Curry,GSW,@MIL,L,29,19,6,17,35.3,2,10,20.0,5,5,100,0,4,4,6,1,0,2,2,-24,2020-21
2020-12-25,Kent Bazemore,GSW,@MIL,L,4,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-4,2020-21
2020-12-25,Kelly Oubre Jr.,GSW,@MIL,L,20,3,1,10,10.0,0,5,0.0,1,2,50.0,1,4,5,1,1,0,2,3,-15,2020-21
2020-12-25,Kevon Looney,GSW,@MIL,L,11,2,1,3,33.3,0,1,0.0,0,0,-,1,2,3,0,0,0,0,1,-11,2020-21
2020-12-25,Mychal Mulder,GSW,@MIL,L,18,3,1,4,25.0,1,4,25.0,0,0,-,0,3,3,0,0,1,0,0,-15,2020-21
2020-12-25,Juan Toscano-Anderson,GSW,@MIL,L,13,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,0,0,1,-9,2020-21
2020-12-25,James Wiseman,GSW,@MIL,L,25,18,5,11,45.5,3,4,75.0,5,6,83.3,3,5,8,0,0,3,2,4,-16,2020-21
2020-12-25,Brook Lopez,MIL,vs.GSW,W,20,8,3,6,50.0,0,1,0.0,2,2,100,2,2,4,0,0,1,2,1,14,2020-21
2020-12-25,Khris Middleton,MIL,vs.GSW,W,26,31,10,15,66.7,6,8,75.0,5,5,100,0,4,4,5,2,0,2,2,21,2020-21
2020-12-25,Eric Paschall,GSW,@MIL,L,25,7,3,8,37.5,0,3,0.0,1,1,100,1,1,2,1,1,0,1,2,-23,2020-21
2020-12-25,Jrue Holiday,MIL,vs.GSW,W,25,12,6,8,75.0,0,1,0.0,0,0,-,1,3,4,6,0,1,3,1,23,2020-21
2020-12-25,Precious Achiuwa,MIA,vs.NOP,W,19,11,5,7,71.4,0,0,-,1,2,50.0,1,2,3,2,0,1,1,6,4,2020-21
2020-12-25,Chris Silva,MIA,vs.NOP,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,2020-21
2020-12-25,KZ Okpala,MIA,vs.NOP,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,2020-21
2020-12-25,Tyler Herro,MIA,vs.NOP,W,32,11,3,10,30.0,2,4,50.0,3,3,100,0,2,2,3,1,0,3,1,0,2020-21
2020-12-25,Duncan Robinson,MIA,vs.NOP,W,32,23,8,14,57.1,7,13,53.8,0,0,-,0,5,5,0,0,0,1,3,8,2020-21
2020-12-25,Bam Adebayo,MIA,vs.NOP,W,28,17,5,9,55.6,0,0,-,7,8,87.5,0,4,4,2,2,1,3,2,12,2020-21
2020-12-25,Maurice Harkless,MIA,vs.NOP,W,9,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,2,-4,2020-21
2020-12-25,Meyers Leonard,MIA,vs.NOP,W,20,9,3,5,60.0,3,5,60.0,0,0,-,0,2,2,1,0,0,1,5,1,2020-21
2020-12-25,Jimmy Butler,MIA,vs.NOP,W,16,4,2,7,28.6,0,1,0.0,0,0,-,3,3,6,5,1,0,1,0,-8,2020-21
2020-12-25,Avery Bradley,MIA,vs.NOP,W,28,12,4,7,57.1,2,5,40.0,2,3,66.7,0,2,2,4,2,0,2,2,19,2020-21
2020-12-25,Goran Dragic,MIA,vs.NOP,W,27,18,6,11,54.5,0,4,0.0,6,7,85.7,0,2,2,9,4,0,3,1,21,2020-21
2020-12-25,Andre Iguodala,MIA,vs.NOP,W,26,6,2,5,40.0,2,5,40.0,0,0,-,0,7,7,3,1,0,2,3,17,2020-21
2020-12-25,Nicolo Melli,NOP,@MIA,L,9,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,2,-7,2020-21
2020-12-25,Jaxson Hayes,NOP,@MIA,L,3,0,0,1,0.0,0,0,-,0,0,-,1,0,1,1,0,0,1,0,-9,2020-21
2020-12-25,Zion Williamson,NOP,@MIA,L,38,32,11,20,55.0,0,1,0.0,10,15,66.7,4,10,14,1,1,0,3,1,-16,2020-21
2020-12-25,Josh Hart,NOP,@MIA,L,29,12,5,10,50.0,2,6,33.3,0,0,-,2,7,9,0,1,0,0,3,-5,2020-21
